"IdOrdenesDet","IdOrdenes","Color","T1","T2","T3","T4","T5","T6","T7","T8"
8002,4479,"Tie Dye Lila A",304,304,304,152,0,0,0,0
8003,4480,"Tie Dye Hueso A",276,276,276,138,0,0,0,0
8004,4481,"Lila A",276,276,276,138,0,0,0,0
8005,4482,"Negro A",364,364,364,182,0,0,0,0
8006,4483,"Tie Dye Lila A",304,304,304,152,0,0,0,0
8007,4484,"Tie Dye Hueso A",276,276,276,138,0,0,0,0
8008,4485,"Lila A",276,276,276,138,0,0,0,0
8009,4486,"Azul A",122,183,183,61,61,0,0,0
8010,4486,"Azul B",57,171,114,0,0,0,0,0
8011,4487,"Durazno A",150,225,225,75,75,0,0,0
8012,4487,"Durazno B",70,210,140,0,0,0,0,0
8013,4488,"Tie Dye Hueso / Azul A",150,225,225,75,75,0,0,0
8014,4488,"Tie Dye Hueso / Azul B",70,210,140,0,0,0,0,0
8015,4489,"Menta A",122,183,183,61,61,0,0,0
8016,4489,"Menta B",57,171,114,0,0,0,0,0
8017,4490,"Tie Dye Hueso / Colores A",220,330,330,110,110,0,0,0
8018,4490,"Tie Dye Hueso / Colores B",76,38,114,0,0,0,0,0
8019,4491,"Tie Dye Verde Degradado A",192,288,288,96,96,0,0,0
8020,4491,"Tie Dye Verde Degradado B",40,20,60,0,0,0,0,0
8021,4492,"Rosa Empolvado A",192,288,288,96,96,0,0,0
8022,4492,"Rosa Empolvado B",40,20,60,0,0,0,0,0
8023,4493,"Tie Dye Kaky A",220,330,330,110,110,0,0,0
8024,4493,"Tie Dye Kaky B",76,38,114,0,0,0,0,0
8025,4494,"Hueso Tue Dye Colores A",212,212,318,106,106,0,0,0
8026,4494,"Hueso Tue Dye Colores B",28,28,56,0,0,0,0,0
8027,4495,"Tie Dye Verde A",236,236,236,236,118,0,0,0
8028,4495,"Tie Dye Verde B",0,40,120,0,0,0,0,0
8029,4496,"Tie Dye Ladrillo A",214,214,214,214,107,0,0,0
8030,4496,"Tie Dye Ladrillo B",0,38,114,0,0,0,0,0
8031,4497,"Gris",315,840,945,735,210,105,0,0
8032,4498,"Gris",315,840,945,735,210,105,0,0
8033,4499,"Gris",525,1050,1050,1050,420,105,0,0
8034,4500,"Negro / Gris A",190,190,190,95,95,190,0,0
8035,4500,"Negro / Gris B",110,55,110,0,0,0,0,0
8036,4501,"Verde / Negro A",180,180,180,90,90,180,0,0
8037,4501,"Verde / Negro B",40,20,60,0,0,0,0,0
8038,4502,"Morado / Hueso A",180,180,180,90,90,180,0,0
8039,4502,"Morado / Hueso B",40,20,60,0,0,0,0,0
8040,4503,"Hueso / Gris A",190,190,190,95,95,190,0,0
8041,4503,"Hueso / Gris B",110,55,110,0,0,0,0,0
8042,4504,"Negro / Azul A",184,184,184,92,92,184,0,0
8043,4504,"Negro / Azul B",36,0,72,0,0,0,0,0
8044,4505,"Hueso / Verde A",184,184,184,92,92,184,0,0
8045,4505,"Hueso / Verde B",36,0,72,0,0,0,0,0
8046,4506,"Hueso A",184,92,184,184,92,184,0,0
8047,4506,"Hueso B",62,0,62,124,0,62,0,0
8048,4507,"Azul A",184,92,184,184,92,184,0,0
8049,4507,"Azul  B",62,0,62,124,0,62,0,0
8050,4508,"Gris Jaspe",67,134,134,134,67,0,0,0
8051,4509,"Gris Jaspe",67,134,134,134,67,0,0,0
8052,4510,"Rojo (Rio Red)",90,180,180,90,0,0,0,0
8053,4511,"Rojo (Rio Red)",90,180,180,90,0,0,0,0
8054,4513,"Blanco A",328,164,328,328,164,328,0,0
8055,4513,"Blanco B",140,0,140,140,0,70,0,0
8056,4514,"Gris Jaspe A",328,164,328,328,164,328,0,0
8057,4514,"Gris Jaspe B",140,0,140,140,0,70,0,0
8058,4515,"Naranja A",246,123,246,246,123,246,0,0
8059,4515,"Naranja B",104,0,104,104,0,52,0,0
8060,4516,"Naranja Calabaza A",246,123,246,246,123,246,0,0
8061,4516,"Naranja Calabaza B",104,0,104,104,0,52,0,0
8062,4517,"Naranja Curry A",200,100,200,200,100,200,0,0
8063,4517,"Naranja Curry B",84,0,84,84,0,42,0,0
8064,4518,"Blanco A",246,123,246,246,123,246,0,0
8065,4518,"Blanco B",104,0,104,104,0,52,0,0
8066,4519,"Negro A",260,130,260,260,130,260,0,0
8067,4519,"Negro B",112,0,112,112,0,56,0,0
8068,4520,"Negro P1 A",230,115,230,230,115,230,0,0
8069,4520,"Negro P1 B",98,0,98,98,0,49,0,0
8070,4521,"Amarillo A",296,148,296,296,148,296,0,0
8071,4521,"Amarillo B",124,0,124,124,0,62,0,0
8076,4522,"Azul Cielo A",200,100,200,200,100,200,0,0
8077,4522,"Azul Cielo B",84,0,84,84,0,42,0,0
8078,4523,"Azul Pastel A",246,123,246,246,123,246,0,0
8079,4523,"Azul Pastel B",104,0,104,104,0,52,0,0
8080,4524,"Marino",115,230,230,115,0,0,0,0
8081,4525,"Marino",115,230,230,115,0,0,0,0
8082,4526,"Marino",226,226,114,114,0,0,0,0
8083,4527,"Negro A",96,192,192,192,96,96,0,0
8084,4527,"Negro B",0,260,520,260,0,0,0,0
8085,4528,"Rosa Pastel A",96,192,192,192,96,96,0,0
8086,4528,"Rosa Pastel B",0,185,370,185,0,0,0,0
8087,4529,"Marino A",96,192,192,192,96,96,0,0
8088,4529,"Marino B",0,185,370,185,0,0,0,0
8089,4530,"Gris Obscuro A",96,192,192,192,96,96,0,0
8090,4530,"Gris Obscuro B",0,210,420,210,0,0,0,0
8091,4531,"Olivo A",92,184,184,184,92,92,0,0
8092,4531,"Olivo B",0,136,272,136,0,0,0,0
8093,4532,"Azul Cielo A",92,184,184,184,92,92,0,0
8094,4532,"Azul Cielo B",0,136,272,136,0,0,0,0
8095,4533,"Rosa Palido A",92,184,184,184,92,92,0,0
8096,4533,"Rosa Palido B",0,136,272,136,0,0,0,0
8097,4534,"Kaky A",92,184,184,184,92,92,0,0
8098,4534,"Kaky B",0,136,272,136,0,0,0,0
8099,4535,"Blanco A",96,192,192,192,96,96,0,0
8100,4535,"Blanco B",0,260,520,260,0,0,0,0
8101,4536,"Negro A",122,244,244,244,122,122,0,0
8102,4536,"Negro B",0,465,930,465,0,0,0,0
8103,4537,"Gris Jaspe A",122,244,244,244,122,122,0,0
8104,4537,"Gris Jaspe B",0,465,930,465,0,0,0,0
8105,4538,"Marino A",92,184,184,184,92,92,0,0
8106,4538,"Marino B",0,212,424,212,0,0,0,0
8107,4539,"Olivo Obscuro A",92,184,184,184,92,92,0,0
8108,4539,"Olivo Obscuro B",0,160,320,160,0,0,0,0
8109,4540,"Mostaza A",92,184,184,184,92,92,0,0
8110,4540,"Mostaza B",0,85,170,85,0,0,0,0
8111,4541,"Azul Patsel Tie Dye A",236,236,236,236,118,0,0,0
8112,4541,"Azul Patsel Tie Dye B",0,40,120,0,0,0,0,0
8113,4542,"Rosa Tie Dye A",216,216,216,216,108,0,0,0
8114,4542,"Rosa Tie Dye B",0,40,120,0,0,0,0,0
8115,4543,"Tie Dye A",274,274,274,137,0,0,0,0
8116,4544,"Tie Dye A",274,274,137,274,0,0,0,0
8117,4545,"Maino",88,176,176,88,0,0,0,0
8118,4546,"Gris Jaspe",88,176,176,88,0,0,0,0
8119,4547,"Gris Jaspe",70,140,140,70,0,0,0,0
8120,4548,"Naranja A",208,208,312,208,104,0,0,0
8121,4548,"Naranja B",48,96,96,0,0,0,0,0
8122,4549,"Hueso A",284,284,426,284,142,0,0,0
8123,4549,"Hueso B",62,124,124,0,0,0,0,0
8124,4550,"Caramelo A",242,242,363,242,121,0,0,0
8125,4550,"Caramelo B",55,110,110,0,0,0,0,0
8126,4551,"Azul Pastel A",208,208,312,208,104,0,0,0
8127,4551,"Azul Pastel B",48,96,96,0,0,0,0,0
8128,4552,"Naranja A",208,208,312,208,104,0,0,0
8129,4552,"Naranja B",48,96,96,0,0,0,0,0
8130,4553,"Blanco / Verde A",92,92,92,184,276,92,92,0
8131,4553,"Blanco / Verde B",0,0,130,260,260,0,130,0
8132,4554,"Gris Jaspe / Amarillo A",90,90,90,180,270,90,90,0
8133,4554,"Gris Jaspe / Amarillo B",0,0,56,28,56,0,28,0
8134,4555,"Gris Jaspe / Marino A",90,90,90,180,270,90,90,0
8135,4555,"Gris Jaspe / Marino B",0,0,98,196,196,0,98,0
8136,4556,"Blanco / Negro A",90,90,90,180,270,90,90,0
8137,4556,"Blanco / Negro B",0,0,64,128,128,0,64,0
8138,4557,"Marino A",180,90,180,180,90,180,0,0
8139,4557,"Marino B",52,0,52,104,0,52,0,0
8140,4558,"Mostaza A",180,90,180,180,90,180,0,0
8141,4558,"Mostaza B",24,0,24,48,0,24,0,0
8142,4559,"Marino A",90,180,270,180,90,0,0,0
8143,4559,"Marino B",0,122,122,0,0,0,0,0
8144,4560,"Cafe A",96,192,288,192,96,0,0,0
8145,4560,"Cafe B",0,148,148,0,0,0,0,0
8146,4561,"Lila Tie Dye A",204,204,204,204,102,0,0,0
8147,4561,"Lila Tie Dye B",0,100,150,0,0,0,0,0
8148,4562,"Gris Tie Dye A",184,184,184,184,92,0,0,0
8149,4562,"Gris Tie Dye B",0,90,135,0,0,0,0,0
8150,4563,"Rosa A",204,204,204,204,102,0,0,0
8151,4563,"Rosa B",0,100,150,0,0,0,0,0
8152,4564,"Azul Pastel A",184,184,184,184,92,0,0,0
8153,4564,"Azul Pastel B",0,90,135,0,0,0,0,0
8154,4565,"Morado A",100,200,300,200,100,0,0,0
8155,4565,"Morado B",0,155,155,0,0,0,0,0
8156,4566,"Verde Menta A",116,232,348,232,116,0,0,0
8157,4566,"Verde Menta B",0,184,184,0,0,0,0,0
8158,4567,"Rosa Empolvado A",103,206,309,206,103,0,0,0
8159,4567,"Rosa Empolvado B",0,160,160,0,0,0,0,0
8160,4568,"Amarillo Claro A",90,180,270,180,90,0,0,0
8161,4568,"Amarillo Claro B",0,130,130,0,0,0,0,0
8162,4569,"Negro A",216,432,648,432,216,0,0,0
8163,4569,"Negro B",0,342,342,0,0,0,0,0
8164,4570,"Gris Jaspe A",180,360,540,360,180,0,0,0
8165,4570,"Gris Jaspe B",0,290,290,0,0,0,0,0
8166,4571,"Rosa Empolvado A",112,224,336,224,112,0,0,0
8167,4571,"Rosa Empolvado B",0,178,178,0,0,0,0,0
8168,4572,"Azul Empolvado A",96,192,288,192,96,0,0,0
8169,4572,"Azul Empolvado B",0,148,148,0,0,0,0,0
8170,4573,"Negro A",85,255,170,85,85,0,0,0
8171,4573,"Negro B",146,292,146,0,0,0,0,0
8172,4574,"Marino A",85,255,170,85,85,0,0,0
8173,4574,"Marino B",120,240,120,0,0,0,0,0
8174,4575,"Gris Jaspe A",85,255,170,85,85,0,0,0
8175,4575,"Gris Jaspe B",146,292,146,0,0,0,0,0
8176,4576,"Azul Empolvado A",85,255,170,85,85,0,0,0
8177,4576,"Azul Empolvado B",96,192,96,0,0,0,0,0
8178,4577,"Camuflaje Gris",105,210,210,105,0,0,0,0
8179,4578,"Camuflaje Gris",105,210,210,105,0,0,0,0
8180,4579,"Rosa Tie Dye A",220,220,330,220,110,0,0,0
8181,4579,"Rosa Tie Dye B",90,60,30,0,0,0,0,0
8182,4580,"Naranja A",200,200,300,200,100,0,0,0
8183,4580,"Naranja B",84,56,28,0,0,0,0,0
8184,4581,"Azul Tie Dye Est. A",90,180,270,180,90,0,0,0
8185,4581,"Azul Tie Dye Est. B",0,132,132,0,0,0,0,0
8186,4582,"Hueso Tye Dye Est. A",105,210,315,210,105,0,0,0
8187,4582,"Hueso Tye Dye Est. A",0,164,164,0,0,0,0,0
8188,4583,"Hueso Tye Dye Est. A",100,200,300,200,100,0,0,0
8189,4583,"Hueso Tye Dye Est. A",0,133,133,0,0,0,0,0
8190,4584,"Negro A",142,284,284,284,142,0,0,0
8191,4584,"Negro B",0,32,64,32,0,0,0,0
8192,4585,"Oxford A",118,236,236,236,118,0,0,0
8193,4585,"Oxford B",0,28,56,28,0,0,0,0
8194,4586,"Gris Jaspe A",142,284,284,284,142,0,0,0
8195,4586,"Gris Jaspe B",0,32,64,32,0,0,0,0
8196,4587,"Rosa Empolvado A",118,236,236,236,118,0,0,0
8197,4587,"Rosa Empolvado B",0,28,56,28,0,0,0,0
8198,4588,"Negro A",192,192,192,192,96,0,0,0
8199,4588,"Negro B",58,116,116,0,0,0,0,0
8200,4589,"Azul Pastel Est. A",180,180,180,180,90,0,0,0
8201,4589,"Azul Pastel Est. B",50,100,100,0,0,0,0,0
8202,4590,"Hueso Est. A",180,180,180,180,90,0,0,0
8203,4590,"Hueso Est. B",50,100,100,0,0,0,0,0
8204,4591,"Menta Est. A",192,192,192,192,96,0,0,0
8205,4591,"Menta Est. B",58,116,116,0,0,0,0,0
8206,4592,"Negro A",222,222,222,111,111,0,0,0
8207,4592,"Negro B",136,68,68,0,0,0,0,0
8208,4593,"Azul Pastel Est. A",204,204,204,102,102,0,0,0
8209,4593,"Azul Pastel Est. B",128,64,64,0,0,0,0,0
8210,4594,"Hueso Est. A",204,204,204,102,102,0,0,0
8211,4594,"Hueso Est. B",128,64,64,0,0,0,0,0
8212,4595,"Menta Est. A",222,222,222,111,111,0,0,0
8213,4595,"Menta Est. B",136,68,68,0,0,0,0,0
8214,4596,"Negro A",242,121,242,242,0,0,0,0
8215,4597,"Hueso Tie Dye Colores A",274,137,274,274,0,0,0,0
8216,4598,"Lila A",242,121,242,242,0,0,0,0
8217,4599,"Hueso Tie Dye Tierra  A",274,137,274,274,0,0,0,0
8218,4600,"Negro A",137,274,274,274,0,0,0,0
8219,4601,"Huesto Tie Dye Colores A",137,274,274,274,0,0,0,0
8220,4602,"Lila A",106,212,212,212,0,0,0,0
8221,4603,"Hueso Tie Dye A",106,212,212,212,0,0,0,0
8222,4604,"Negro",245,490,490,245,0,0,0,0
8223,4605,"Negro",245,490,490,245,0,0,0,0
8224,4606,"Gris Jaspe",245,490,490,245,0,0,0,0
8225,4607,"Gris Jaspe",245,490,490,245,0,0,0,0
8226,4608,"Negro / Blanco (Popelina)",306,612,612,306,0,0,0,0
8227,4609,"Beige / Marino",92,184,184,92,0,0,0,0
8228,4610,"Blanco",92,184,184,92,0,0,0,0
8229,4611,"Lila",122,244,244,122,0,0,0,0
8230,4612,"Fiusha",92,184,184,92,0,0,0,0
8231,4613,"Rosa",275,550,550,275,0,0,0,0
8232,4614,"Rosa",275,550,550,275,0,0,0,0
8233,4615,"Blanco",275,550,550,275,0,0,0,0
8234,4616,"Rosa",275,550,550,275,0,0,0,0
8235,4617,"Verde (Sage)",204,408,408,204,0,0,0,0
8236,4618,"Verde (Sage)",204,408,408,204,0,0,0,0
8237,4619,"Lila",275,550,550,275,0,0,0,0
8238,4620,"Lila",275,550,550,275,0,0,0,0
8239,4621,"Rosa",122,244,244,122,0,0,0,0
8240,4622,"Rosa Full Print",170,340,340,170,0,0,0,0
8241,4623,"Negro",66,232,232,22,72,0,0,0
8242,4624,"Hueso Tie Dye Naranja A",112,224,224,224,224,0,0,0
8243,4624,"Hueso Tie Dye Naranja B",0,32,16,16,0,0,0,0
8244,4625,"Hueso Tie Dye Lila A",112,224,224,224,224,0,0,0
8245,4625,"Hueso Tie Dye Lila B",0,32,16,16,0,0,0,0
