"IdSalidasDet","IdSalidas","IdTelasColAlm","TelaSal1","TelaSal2"
3024,1741,4113,49.60,0.00
3025,1741,4057,273.71,0.00
3026,1742,6466,86.60,0.00
3027,1743,6177,780.50,58.80
3028,1744,4197,600.42,0.00
3029,1744,4879,357.30,0.00
3030,1744,4113,25.20,0.00
3031,1745,6450,103.53,0.00
3032,1746,5520,19.80,0.00
3033,1747,4197,64.90,0.00
3034,1748,4879,88.10,0.00
3035,1749,5520,5.00,0.00
3036,1750,4197,3.12,0.00
3037,1750,4879,1.58,0.00
3038,1750,5103,3.18,0.00
3039,1750,4071,1.32,0.00
3040,1750,4113,2.08,0.00
3041,1751,5520,1.14,0.00
3042,1752,6209,1.13,0.00
3043,1752,6321,1.15,0.00
3044,1752,6273,1.17,0.00
3045,1753,184,2.00,0.00
3046,1754,4911,6.00,0.00
3047,1755,1029,4.00,0.00
3048,1756,4879,280.60,0.00
3049,1756,4113,25.20,0.00
3050,1757,122,0.00,15.00
3051,1758,4113,16.00,0.00
3052,1758,4863,264.50,0.00
3053,1758,4197,21.10,0.00
3054,1759,4959,28.60,0.00
3055,1759,4911,70.70,0.00
3056,1760,122,0.00,16.34
3057,1761,4879,429.20,0.00
3058,1761,4113,25.70,0.00
3059,1761,4863,431.00,0.00
3060,1761,4197,21.40,0.00
3061,1762,6337,628.20,0.00
3062,1763,4057,632.40,0.00
3063,1763,6337,182.40,0.00
3064,1764,4879,1090.50,0.00
3065,1764,4197,216.90,0.00
3066,1764,4113,160.40,0.00
3067,1765,5520,5.00,0.00
3068,1766,4911,356.60,0.00
3069,1767,6337,570.30,0.00
3070,1768,7809,0.00,26.40
3071,1769,7123,26.50,0.00
3072,1770,7755,216.40,0.00
3073,1770,7719,123.05,0.00
3074,1770,7737,355.90,0.00
3075,1770,7773,125.40,0.00
3076,1770,7791,140.00,0.00
3077,1771,5415,24.60,0.00
3078,1772,1813,292.19,0.00
3079,1772,2093,845.60,0.00
3080,1773,4113,384.00,0.00
3081,1774,4124,13.00,0.00
3082,1774,4208,14.00,0.00
3083,1774,4874,69.00,0.00
3084,1775,4970,23.00,0.00
3085,1776,4922,70.70,0.00
3086,1776,4970,82.00,0.00
3087,1777,7712,4.30,0.00
3088,1778,2375,740.66,0.00
3089,1778,2385,43.63,0.00
3090,1778,2779,47.03,0.00
3091,1779,2634,364.71,0.00
3092,1779,2375,0.00,0.00
3093,1780,5264,373.00,0.00
3094,1781,6658,74.30,0.00
3095,1782,4911,46.10,0.00
3096,1783,3582,85.68,0.00
3097,1784,5023,69.80,0.00
3098,1785,3622,120.00,0.00
3099,1786,4572,0.00,50.62
3100,1787,4879,24.90,0.00
3101,1788,3091,25.20,0.00
3102,1789,2375,334.97,83.60
3103,1790,2385,50.56,0.00
3104,1790,2779,22.49,0.00
3105,1791,6337,48.80,0.00
3106,1792,330,0.00,0.70
3107,1793,2779,25.20,0.00
3108,1793,2385,24.06,0.00
3109,1794,6626,0.00,18.80
3110,1795,4911,134.00,0.00
3111,1796,2667,10.00,0.00
3112,1797,4729,131.24,0.00
3113,1798,6434,123.25,0.00
3114,1799,2375,1031.77,81.44
3115,1799,2779,101.31,0.00
3116,1800,2111,295.96,0.00
3117,1801,6273,79.55,0.00
3118,1802,5103,1595.60,0.00
3119,1803,7012,700.00,0.00
3120,1803,7016,49.00,0.00
3121,1804,7022,472.60,0.00
3122,1804,7016,30.00,0.00
3123,1805,7662,290.00,17.00
3124,1806,7146,347.11,0.00
3125,1807,7016,24.90,0.00
3126,1808,7572,347.11,0.00
3127,1809,7442,24.90,0.00
3128,1810,7454,342.60,0.00
3129,1810,7442,25.20,0.00
3130,1810,7438,11.00,0.00
3131,1811,7681,0.00,71.00
3132,1812,7208,0.00,15.00
3133,1813,5030,1054.20,0.00
3134,1813,6184,812.00,0.00
3135,1814,5030,1216.90,0.00
3136,1814,6184,1256.30,0.00
3137,1815,5030,1732.95,0.00
3138,1816,4890,229.20,0.00
3139,1816,4874,192.10,0.00
3140,1816,4124,7.71,0.00
3141,1816,4208,5.00,0.00
3142,1817,4890,199.99,0.00
3143,1817,4874,169.90,0.00
3144,1817,4124,4.99,0.00
3145,1817,4208,2.40,0.00
3146,1818,4068,632.40,0.00
3147,1819,6348,810.60,0.00
3148,1820,2111,31.20,0.00
3149,1821,4911,8.00,0.00
3150,1822,4630,31.00,0.00
3151,1823,5408,24.60,0.00
3152,1824,4911,25.00,0.00
3153,1825,2111,0.00,20.20
3154,1826,4651,22.22,0.00
3155,1827,5103,534.80,0.00
3156,1827,4113,48.70,0.00
3157,1828,7694,172.10,0.00
3158,1828,7712,6.34,0.00
3159,1829,3294,0.00,16.34
3160,1830,7694,13.63,0.00
3161,1830,7712,4.36,0.00
3162,1830,7676,0.00,15.75
3163,1831,4970,175.10,0.00
3164,1832,7030,356.60,0.00
3165,1833,7824,0.00,26.40
3166,1834,7123,592.60,0.00
3167,1835,7070,5.00,0.00
3168,1836,6959,334.97,83.60
3169,1836,6960,74.62,0.00
3170,1836,6974,47.69,0.00
3171,1837,7030,167.00,0.00
3172,1838,6831,22.22,0.00
3173,1839,7141,0.00,18.80
3174,1840,6964,10.00,0.00
3175,1840,6956,29.60,20.20
3176,1841,6810,31.00,0.00
3177,1842,7063,20.60,0.00
3178,1843,6909,131.24,0.00
3179,1844,4911,141.15,0.00
3180,1844,4959,20.00,0.00
3181,1844,4927,28.10,0.00
3182,1845,2111,133.46,0.00
3183,1846,6626,0.00,14.00
3184,1847,2375,0.00,18.24
3185,1848,5030,571.20,0.00
3186,1848,6184,1295.30,0.00
3187,1849,6184,1067.10,0.00
3188,1850,7591,0.00,22.97
3189,1851,4911,87.40,0.00
3190,1851,4959,28.45,0.00
3191,1851,4927,29.10,0.00
3192,1852,2111,76.98,0.00
3193,1853,6626,0.00,12.00
3194,1854,2375,0.00,12.55
3195,1855,6337,272.61,0.00
3196,1855,4879,8.00,0.00
3197,1856,3103,69.50,0.00
3198,1857,4863,189.30,0.00
3199,1858,6707,180.60,0.00
3200,1859,7185,131.55,84.00
3201,1860,7591,166.56,0.00
3202,1860,7571,273.99,0.00
3203,1861,7453,250.50,0.00
3204,1861,7454,17.20,0.00
3205,1861,7442,12.10,0.00
3206,1861,7448,11.90,0.00
3207,1862,7405,267.90,0.00
3208,1863,4113,4.00,0.00
3209,1864,2093,80.87,0.00
3210,1865,2095,423.04,0.00
3211,1865,2113,81.17,0.00
3212,1865,1815,18.00,0.00
3213,1866,2377,0.00,31.40
3214,1867,2377,1031.77,0.00
3215,1867,2781,79.30,0.00
3216,1868,5650,1009.80,0.00
3217,1868,8009,33.00,0.00
3218,1869,8009,241.90,0.00
3219,1869,5650,136.90,0.00
3220,1869,8009,6.00,0.00
3221,1870,8027,0.00,17.60
3222,1871,5105,1055.60,0.00
3223,1871,4115,41.30,0.00
3224,1872,4115,281.00,0.00
3225,1872,5105,134.90,0.00
3226,1873,8045,700.00,0.00
3227,1873,8027,26.00,0.00
3228,1874,4911,92.00,0.00
3229,1875,6626,0.00,12.80
3230,1876,6674,106.20,13.50
3231,1877,4629,21.00,0.00
3232,1878,4784,4.00,0.00
3233,1879,6658,50.70,0.00
3234,1880,2634,253.17,37.91
3235,1880,2375,0.00,13.64
3236,1881,5264,228.70,0.00
3237,1881,5264,0.00,31.20
3238,1882,4911,19.00,0.00
3239,1883,2634,0.00,12.48
3240,1884,5520,2.53,0.00
3241,1885,6209,2.71,0.00
3242,1885,6273,2.62,0.00
3243,1885,6241,2.64,0.00
3244,1886,4927,2.95,0.00
3245,1887,218,1.56,0.00
3246,1888,3079,8.00,0.00
3247,1888,3091,3.50,0.00
3248,1889,4113,7.00,0.00
3249,1889,4071,3.60,0.00
3250,1889,6546,3.45,0.00
3251,1889,6337,6.00,0.00
3252,1889,5103,3.88,0.00
3253,1890,2375,3.25,3.13
3254,1891,5680,3.46,0.00
3255,1892,316,3.00,0.00
3256,1893,32,4.40,0.00
3257,1894,5023,256.00,0.00
3258,1895,9005,550.74,0.00
3259,1895,9025,100.00,0.00
3260,1896,8941,474.36,0.00
3261,1897,2095,476.76,0.00
3262,1897,1815,274.19,0.00
3263,1897,2113,29.00,0.00
3264,1898,2377,0.00,35.30
3265,1899,6337,23.40,0.00
3266,1900,4124,4.00,0.00
3267,1901,5114,50.00,0.00
3268,1902,9049,789.10,0.00
3269,1902,9029,237.10,0.00
3270,1902,9009,57.00,0.00
3271,1903,4881,1110.60,0.00
3272,1903,4199,209.40,0.00
3273,1903,4115,104.90,0.00
3274,1904,3093,339.45,0.00
3275,1905,8027,442.90,0.00
3276,1905,8045,205.90,24.00
3277,1906,5650,605.10,0.00
3278,1906,8009,20.00,0.00
3279,1907,7549,272.61,0.00
3280,1907,7454,7.00,0.00
3281,1908,7456,85.40,0.00
3282,1909,7382,72.98,0.00
3283,1910,7459,10.45,0.00
3284,1910,7457,16.10,0.00
3285,1911,7567,0.00,8.00
3286,1912,7385,0.00,8.55
3287,1913,6418,228.70,0.00
3288,1913,6370,25.40,0.00
3289,1913,5135,221.70,0.00
3290,1914,6594,9.00,0.00
3291,1914,4927,8.00,0.00
3292,1915,178,6.00,0.00
3293,1916,5264,244.40,0.00
3294,1916,9067,20.00,0.00
3295,1916,5456,6.00,0.00
3296,1918,8829,3202.90,458.00
3297,1919,5030,256.00,0.00
3298,1920,4570,26.16,0.00
3299,1921,4570,52.75,0.00
3300,1922,6275,4.00,0.00
3301,1923,6275,8.00,0.00
3302,1924,5153,7.66,0.00
3303,1925,8912,161.60,0.00
3304,1926,8912,8.40,0.00
3305,1927,5264,225.90,0.00
3306,1927,9067,37.80,0.00
3307,1927,5680,212.51,0.00
3308,1927,5456,8.00,0.00
3309,1928,32,10.25,0.00
3310,1929,4570,50.40,0.00
3311,1930,5264,121.20,0.00
3312,1930,9067,39.60,0.00
3313,1930,5680,161.00,0.00
3314,1930,5456,6.00,0.00
3315,1931,2375,24.65,0.00
3316,1932,4570,31.56,0.00
3317,1933,9127,229.30,15.00
3318,1933,9147,226.85,16.10
3319,1934,9107,72.70,0.00
3320,1934,9087,100.05,0.00
3321,1935,5680,238.20,0.00
3322,1935,5264,0.00,51.60
3323,1936,6354,0.00,40.70
3324,1937,4197,1134.70,0.00
3325,1937,4113,32.50,0.00
3326,1938,2057,10.00,0.00
3327,1939,4057,127.20,0.00
3328,1940,98,1.40,0.00
3329,1941,4057,1.24,0.00
3330,1942,5023,0.00,11.80
3331,1942,5055,0.00,18.10
3332,1943,4057,369.70,0.00
3333,1943,6337,123.40,0.00
3334,1944,4113,15.00,0.00
3335,1945,8941,8.74,0.00
3336,1946,8941,11.40,0.00
3337,1947,9005,11.36,0.00
3338,1948,9025,3.20,0.00
3339,1949,9005,50.20,0.00
3340,1949,9025,17.00,0.00
3341,1950,5023,656.60,0.00
3342,1951,62,32.00,0.00
3343,1952,8829,627.96,0.00
3344,1953,1850,0.00,0.00
3345,1954,8543,32.00,0.00
3346,1955,6337,138.90,0.00
3347,1956,4911,30.45,0.00
3348,1957,5808,205.80,0.00
3349,1958,2057,2.25,0.00
3350,1959,6321,133.80,0.00
3351,1960,5520,116.98,0.00
3352,1961,10602,162.70,0.00
3353,1962,9007,356.45,0.00
3354,1962,10625,167.92,0.00
3355,1963,4911,285.35,0.00
3356,1964,2057,9.00,0.00
3357,1965,6626,0.00,31.10
3358,1966,10648,64.70,0.00
3359,1967,7054,219.96,43.60
3360,1967,9082,20.00,0.00
3361,1967,7080,214.38,0.00
3362,1967,7066,6.00,0.00
3363,1968,9182,7.49,0.00
3364,1969,6750,26.16,0.00
3365,1970,7124,0.00,40.70
3366,1971,4911,312.25,0.00
3367,1972,10671,6.40,0.00
3368,1973,6626,0.00,29.40
3369,1974,10648,76.00,0.00
3370,1975,4197,26.70,0.00
3371,1976,4057,66.90,0.00
3372,1977,4911,22.90,0.00
3373,1978,7798,140.00,0.00
3374,1978,7744,140.00,0.00
3375,1978,7834,258.70,0.00
3376,1978,7726,123.05,0.00
3377,1978,7780,125.40,0.00
3378,1979,7978,239.10,0.00
3379,1979,7960,241.30,0.00
3380,1979,7924,239.60,0.00
3381,1980,7906,138.70,0.00
3382,1980,7924,138.10,0.00
3383,1980,7870,267.90,0.00
3384,1980,7888,139.05,0.00
3385,1980,7942,138.70,0.00
3386,1981,7978,216.90,0.00
3387,1981,7960,217.40,0.00
3388,1981,7924,217.90,0.00
3389,1982,7762,177.70,0.00
3390,1982,7744,180.30,0.00
3391,1983,7996,182.10,0.00
3392,1984,7906,109.10,0.00
3393,1984,7924,90.15,0.00
3394,1984,7870,218.40,0.00
3395,1984,7888,107.90,0.00
3396,1984,7942,105.70,0.00
3397,1985,8050,700.00,0.00
3398,1985,8032,22.10,0.00
3399,1986,6312,165.10,0.00
3400,1987,4204,492.60,0.00
3401,1988,4204,436.70,0.00
3402,1989,4064,368.30,0.00
3403,1989,4120,29.10,0.00
3404,1989,4886,44.70,0.00
3405,1990,4918,47.90,0.00
3406,1991,6377,7.10,0.00
3407,1992,1857,0.00,4.35
3408,1993,4886,454.40,0.00
3409,1993,4064,29.70,0.00
3410,1993,4120,17.80,0.00
3411,1994,6473,86.60,0.00
3412,1995,4134,105.50,0.00
3413,1996,6714,754.50,0.00
3414,1997,4120,47.10,0.00
3415,1998,7514,205.80,0.00
3416,1999,7453,203.30,0.00
3417,1999,7438,127.20,0.00
3418,2000,7406,49.30,0.00
3419,2001,7572,146.20,0.00
3420,2002,7376,12.25,0.00
3421,2003,218,0.00,12.00
3422,2004,4966,18.05,0.00
3423,2005,3098,12.70,0.00
3424,2006,10671,389.66,21.37
3425,2007,2057,4.93,0.00
3426,2008,10648,19.90,0.00
3427,2009,98,1.80,0.00
3428,2010,9009,274.60,0.00
3429,2010,10627,167.92,0.00
3430,2011,6323,20.50,0.00
3431,2012,10604,97.57,0.00
3432,2013,9009,140.25,0.00
3433,2014,6323,100.20,0.00
3434,2015,5105,405.00,0.00
3435,2016,6275,11.50,0.00
3436,2017,6273,0.80,0.00
3437,2018,6759,0.00,85.86
3438,2019,6707,253.30,0.00
3439,2020,4738,7.50,0.00
3440,2021,4197,247.30,0.00
3441,2022,6273,13.50,0.00
3442,2023,4197,0.71,0.00
3443,2023,4863,0.74,0.00
3444,2023,4879,0.41,0.00
3445,2024,98,8.35,0.00
3446,2025,7591,5.00,0.00
3447,2026,7385,0.00,4.00
3448,2027,7185,0.00,4.28
3449,2028,7382,4.00,0.00
3450,2028,7380,0.00,0.00
3451,2029,7456,2.00,0.00
3452,2029,7459,18.00,0.00
3453,2029,7457,13.00,0.00
3454,2030,7406,15.00,0.00
3455,2031,7567,0.00,4.00
3456,2032,7442,3.90,0.00
3457,2032,7448,9.20,0.00
3458,2032,7454,6.00,0.00
3459,2033,8148,7.55,0.00
3460,2033,8147,3.75,0.00
3461,2034,8299,33.15,5.90
3462,2035,8482,28.95,4.70
3463,2036,8088,28.10,0.00
3464,2037,8392,39.00,0.00
3465,2038,8481,19.50,0.00
3466,2039,7080,23.82,0.00
3467,2039,7054,24.44,5.50
3468,2040,6749,19.50,0.00
3469,2041,6979,25.20,0.00
3470,2042,7043,534.80,0.00
3471,2042,7016,48.70,0.00
3472,2043,7406,5.20,0.00
3473,2044,7572,34.40,0.00
3474,2045,7016,168.80,0.00
3475,2046,7146,984.09,0.00
3476,2047,9645,1.85,0.00
3477,2048,9648,11.25,4.00
3478,2048,9647,7.65,1.40
3479,2049,5264,300.93,0.00
3480,2050,2375,21.97,0.00
3481,2051,98,7.55,0.00
3482,2052,5183,78.80,0.00
3483,2053,2722,23.20,0.00
3484,2054,104,0.00,0.00
3485,2055,2375,43.20,0.00
3486,2056,5039,51.40,0.00
3487,2057,4593,78.15,0.00
3488,2058,4621,92.20,0.00
3489,2059,232,6.55,0.00
3490,2060,8299,220.02,44.49
3491,2060,8297,0.00,13.64
3492,2061,8088,24.65,0.00
3493,2062,8368,19.00,0.00
3494,2063,8392,189.70,31.20
3495,2064,8481,31.20,0.00
3496,2065,8368,92.00,0.00
3497,2066,8479,0.00,12.80
3498,2067,8148,39.65,0.00
3499,2067,8147,17.25,0.00
3500,2068,8302,4.00,0.00
3501,2069,8482,77.25,8.80
3502,2070,10422,308.25,0.00
3503,2071,10533,0.00,31.10
3504,2072,10669,64.70,0.00
3505,2073,10342,9.00,0.00
3506,2074,6450,348.37,0.00
3507,2075,3079,9.83,0.00
3508,2076,4197,321.80,0.00
3509,2077,4793,91.81,0.00
3510,2077,4788,17.50,0.06
3511,2077,4794,52.71,0.00
3512,2078,4566,0.00,151.50
3513,2078,5213,70.21,8.05
3514,2078,4720,0.00,141.96
3515,2078,4570,50.55,8.75
3516,2078,4571,0.00,53.52
3517,2078,4572,0.00,56.31
3518,2078,4575,0.00,0.69
3519,2078,4576,119.75,329.11
3520,2078,4578,0.00,35.50
3521,2078,4579,0.00,3.20
3522,2078,4580,0.00,23.83
3523,2079,4564,0.00,85.25
3524,2080,4587,52.47,0.00
3525,2080,4591,2.80,0.00
3526,2080,4763,19.84,0.00
3527,2080,4593,0.00,31.78
3528,2080,4594,0.00,108.56
3529,2081,4546,258.57,17.98
3530,2081,4542,0.00,122.82
3531,2081,4549,0.00,18.50
3532,2081,4550,0.00,3.89
3533,2081,4554,0.00,119.34
3534,2081,4555,0.00,43.00
3535,2081,4556,0.00,107.72
3536,2082,4774,4.78,0.00
3537,2082,4795,29.11,0.00
3538,2082,4784,15.84,0.00
3539,2083,4767,0.00,20.06
3540,2083,4765,9.10,0.00
3541,2083,4629,68.09,0.00
3542,2083,4630,6.95,0.00
3543,2083,4631,49.06,0.00
3544,2083,4633,0.00,1.40
3545,2083,4634,0.00,33.91
3546,2083,4635,31.55,20.31
3547,2083,4636,0.00,1.15
3548,2084,4738,0.00,5.44
3549,2084,4740,18.36,0.00
3550,2084,4759,0.00,12.40
3551,2084,4730,0.00,36.75
3552,2084,4757,0.00,8.80
3553,2084,4760,0.00,11.20
3554,2084,4758,0.00,11.00
3555,2084,4747,35.01,52.65
3556,2084,4729,81.92,0.00
3557,2085,4650,0.00,6.05
3558,2086,4651,40.27,0.00
3559,2086,4652,0.00,8.50
3560,2087,4817,245.09,0.00
3561,2087,4816,0.00,5.02
3562,2088,4726,0.00,153.56
3563,2088,4732,0.00,15.20
3564,2088,4723,64.80,0.00
3565,2088,4736,187.95,0.00
3566,2088,4737,0.00,17.00
3567,2088,4725,186.27,0.00
3568,2089,4749,0.00,77.50
3569,2089,4753,0.00,6.20
3570,2089,4751,0.00,87.80
3571,2089,4752,0.00,123.94
3572,2090,4665,0.00,120.60
3573,2090,4667,0.00,75.40
3574,2090,4668,0.00,270.95
3575,2090,4669,1757.72,0.00
3576,2090,4670,0.00,367.05
3577,2090,4671,0.00,14.20
3578,2090,4672,0.00,288.70
3579,2090,4673,0.00,33.53
3580,2091,4693,0.00,56.98
3581,2091,4694,0.00,33.43
3582,2091,4695,0.00,75.19
3583,2091,4696,394.79,0.00
3584,2091,4697,0.00,151.36
3585,2091,4698,0.00,159.37
3586,2091,4700,0.00,176.75
3587,2091,4701,0.00,155.30
3588,2091,4702,0.00,40.06
3589,2092,4879,398.60,0.00
3590,2092,6337,369.60,0.00
3591,2093,6714,363.10,0.00
3592,2094,4092,44.90,0.00
3593,2094,4204,367.90,0.00
3594,2094,4120,45.10,0.00
3595,2095,6714,492.60,0.00
3596,2096,4064,239.70,0.00
3597,2097,2016,16.70,0.00
3598,2098,10678,396.06,21.37
3599,2099,2064,17.93,0.00
3600,2100,10655,33.20,0.00
3601,2101,4204,693.10,0.00
3602,2102,7600,87.90,0.00
3603,2102,10586,20.56,0.00
3604,2103,4998,19.04,0.00
3605,2104,4918,374.10,0.00
3606,2105,6633,0.00,29.10
3607,2106,10655,62.70,0.00
3608,2107,2016,14.70,0.00
3609,2108,1928,0.00,12.00
3610,2109,9645,98.20,0.00
3611,2109,9646,72.70,0.00
3612,2110,9648,112.14,0.00
3613,2110,9647,113.46,0.00
3614,2111,9648,103.46,0.00
3615,2111,9647,108.19,13.60
3616,2111,9648,0.00,12.10
3617,2112,6312,307.90,0.00
3618,2113,7906,0.00,13.60
3619,2113,7924,0.00,14.04
3620,2113,7870,0.00,28.09
3621,2113,7888,0.00,14.22
3622,2113,7942,0.00,15.00
3623,2114,7978,0.00,20.14
3624,2114,7960,0.00,28.10
3625,2114,7924,0.00,28.76
3626,2115,9982,121.20,0.00
3627,2115,10108,10.00,0.00
3628,2115,10008,161.00,0.00
3629,2115,9994,3.13,0.00
3630,2116,10113,3.00,0.00
3631,2117,9678,11.50,0.00
3632,2118,9982,210.90,0.00
3633,2118,10108,16.30,0.00
3634,2118,10008,206.31,0.00
3635,2118,9994,5.27,0.00
3636,2119,9678,20.40,0.00
3637,2120,9665,10.25,0.00
3638,2121,11069,349.69,0.00
3639,2121,11164,371.46,0.00
3640,2122,11236,1.25,0.00
3641,2122,11284,0.60,0.00
3642,2122,11260,0.70,0.00
3643,2123,11308,0.90,0.00
3644,2124,4057,2.00,0.00
3645,2125,4057,1.15,0.00
3646,2125,4863,1.20,0.00
3647,2126,11236,0.55,0.00
3648,2126,11260,0.55,0.00
3649,2126,11284,0.50,0.00
3650,2127,4057,1.55,0.00
3651,2128,3103,1.65,0.00
3652,2129,11500,1.10,0.00
3653,2130,6305,0.20,0.00
3654,2131,11668,0.50,0.00
3655,2132,2375,0.00,0.35
3656,2133,104,0.00,0.75
3657,2134,11500,0.45,0.00
3658,2134,11596,0.20,0.00
3659,2135,3103,314.00,0.00
3660,2136,4113,27.55,0.00
3661,2136,4057,288.70,0.00
3662,2137,11308,90.95,0.00
3663,2138,4863,177.40,0.00
3664,2138,4057,236.40,0.00
3665,2138,4113,25.80,0.00
3666,2139,3103,50.90,0.00
3667,2140,11069,48.91,0.00
3668,2141,4911,70.40,0.00
3669,2142,11500,88.65,0.00
3670,2143,6305,200.00,0.00
3671,2143,11332,600.00,0.00
3672,2144,11500,612.90,0.00
3673,2144,11620,495.20,0.00
3674,2144,11644,508.35,0.00
3675,2144,11596,486.55,0.00
3676,2144,10741,179.15,0.00
3677,2144,10718,85.05,0.00
3678,2145,11308,124.30,0.00
3679,2146,6305,400.00,0.00
3680,2147,2634,94.72,0.00
3681,2148,4113,25.00,0.00
3682,2148,4057,166.00,0.00
3683,2148,4197,178.00,0.00
3684,2149,10702,434.05,0.00
3685,2149,10748,231.10,0.00
3686,2150,10748,531.70,0.00
3687,2150,11315,37.08,0.00
3688,2151,6312,202.00,0.00
3689,2152,10725,527.60,0.00
3690,2152,10702,59.55,0.00
3691,2153,10702,369.55,0.00
3692,2153,10748,87.10,0.00
3693,2153,11315,33.60,0.00
3694,2154,11452,0.00,0.00
3695,2154,11452,0.00,0.00
3696,2155,11452,0.90,0.00
3697,2156,11500,225.35,0.00
3698,2157,11500,43.60,0.00
3699,2158,4113,73.65,0.00
3700,2158,4863,291.30,0.00
3701,2158,4057,582.00,0.00
3702,2159,3103,303.30,0.00
3703,2160,11236,44.75,0.00
3704,2160,11260,47.60,0.00
3705,2160,11668,55.95,0.00
3706,2161,11356,20.85,0.00
3707,2162,7827,445.00,0.00
3708,2162,7737,39.20,0.00
3709,2163,11284,40.62,0.00
3710,2164,11284,4.20,0.00
3711,2165,11284,25.00,0.00
3712,2165,11236,25.44,0.00
3713,2165,11260,26.15,0.00
3714,2166,6241,87.31,0.00
3715,2167,11476,39.00,0.00
3716,2168,11596,111.75,0.00
3717,2169,11620,92.30,0.00
3718,2169,10741,46.60,0.00
3719,2170,4197,0.00,0.00
3720,2171,4204,179.00,0.00
3721,2171,4064,166.00,0.00
3722,2172,11502,744.40,0.00
3723,2172,11598,69.40,0.00
3724,2172,10743,70.55,0.00
3725,2172,11622,65.15,0.00
3726,2172,11502,66.10,0.00
3727,2173,11502,199.65,0.00
3728,2173,11598,16.85,0.00
3729,2173,10743,17.35,0.00
3730,2173,11622,16.10,0.00
3731,2174,11502,58.45,0.00
3732,2174,11598,8.45,0.00
3733,2175,11502,23.30,0.00
3734,2175,11598,23.00,0.00
3735,2176,10008,6.20,0.00
3736,2176,9982,15.00,0.00
3737,2176,10108,51.10,0.00
3738,2176,9994,5.60,0.00
3739,2177,10113,4.60,0.00
3740,2178,9678,50.06,0.00
3741,2179,11328,44.00,0.00
3742,2180,62,4.00,0.00
3743,2181,1049,0.00,0.75
3744,2182,11620,28.55,0.00
3745,2183,11502,600.20,0.00
3746,2183,11526,57.40,0.00
3747,2183,11550,55.85,0.00
3748,2183,11574,55.71,0.00
3749,2183,11598,56.00,0.00
3750,2184,11502,32.80,0.00
3751,2184,11574,7.39,0.00
3752,2184,11598,7.60,0.00
3753,2185,11550,53.65,0.00
3754,2185,11526,53.55,0.00
3755,2185,11622,7.55,0.00
3756,2185,10743,2.05,0.00
3757,2185,11574,3.20,0.00
3758,2185,11598,18.25,0.00
3759,2185,11502,351.35,0.00
3760,2186,3530,50.00,0.00
3761,2186,2365,47.35,0.00
3762,2187,5264,15.00,0.00
3763,2187,5680,20.75,0.00
3764,2188,11428,733.80,0.00
3765,2189,11404,100.00,0.00
3766,2190,11404,173.00,0.00
3767,2191,13141,410.00,0.00
3768,2191,13136,39.20,0.00
3769,2192,13175,44.82,0.00
3770,2193,13141,17.00,0.00
3771,2193,13179,9.00,0.00
3772,2194,13174,9.00,0.00
3773,2195,13173,22.00,0.00
3774,2195,13174,23.80,0.00
3775,2196,12199,257.15,0.00
3776,2197,12197,13.70,0.00
3777,2198,7012,210.14,0.00
3778,2198,7027,154.57,0.00
3779,2198,7016,25.80,0.00
3780,2199,6980,50.90,0.00
3781,2200,13237,20.75,0.00
3782,2201,6958,47.35,0.00
3783,2202,7054,30.79,0.00
3784,2203,6993,50.00,0.00
3785,2204,11503,295.24,0.00
3786,2204,11623,260.58,0.00
3787,2204,11647,267.00,0.00
3788,2204,11599,260.58,0.00
3789,2204,10721,37.88,0.00
3790,2204,10744,62.90,0.00
3791,2205,11335,192.70,0.00
3792,2205,6308,64.00,0.00
3793,2206,11503,251.40,0.00
3794,2206,11623,221.88,0.00
3795,2206,11647,227.35,0.00
3796,2206,11599,221.88,0.00
3797,2206,10721,32.25,0.00
3798,2206,10744,53.56,0.00
3799,2207,11335,164.08,0.00
3800,2207,6308,36.00,0.00
3801,2208,11503,37.01,0.00
3802,2208,11623,12.74,0.00
3803,2208,11647,0.89,0.00
3804,2208,10721,4.36,0.00
3805,2208,10744,4.36,0.00
3806,2209,11335,33.22,0.00
3807,2210,10718,25.60,0.00
3808,2210,11308,7.35,0.00
3809,2210,11500,206.05,0.00
3810,2211,13303,1500.00,0.00
3811,2212,13357,546.60,0.00
3812,2213,13303,1200.00,0.00
3813,2214,13330,833.00,0.00
3814,2215,11332,100.00,0.00
3815,2216,11500,57.55,0.00
3816,2217,5264,486.70,0.00
3817,2218,13276,489.30,0.00
3818,2219,11596,40.75,0.00
3819,2220,5680,155.80,0.00
3820,2220,5376,284.40,0.00
3821,2221,11620,7.55,0.00
3822,2222,4155,861.50,0.00
3823,2222,13438,115.95,0.00
3824,2223,4155,987.85,0.00
3825,2223,13438,48.60,0.00
3826,2224,4155,491.65,0.00
3827,2224,13438,36.85,0.00
3828,2225,5264,396.30,0.00
3829,2226,13276,384.10,0.00
3830,2227,7012,26.26,0.00
3831,2227,7027,22.83,0.00
3832,2228,7054,12.25,0.00
3833,2229,4211,994.26,0.00
3834,2230,4211,195.98,0.00
3835,2231,5071,977.55,0.00
3836,2232,5167,99.90,0.00
3837,2233,13303,2700.00,0.00
3838,2234,13330,2168.00,0.00
3839,2235,5680,281.20,0.00
3840,2235,5376,283.50,0.00
3841,2236,68,0.00,0.31
3842,2237,68,0.00,0.38
3843,2238,11500,1.04,0.00
3844,2239,11308,1.60,0.00
