"IdTelasColores","IdTelas","Color","Precio"
3468,785,"Rosa/Blanco",150.80
3469,612,"Brunt 138666 Brick",140.00
3470,612,"Brunt 138840 Brick",140.00
3471,777,"Snow 240921 white",126.00
3472,784,"Snow White 240921",130.00
3473,790,"Negro Robot",150.00
3474,790,"Flores",161.25
3475,612,"Potent 138835 Purple",140.00
3476,612,"Negro 139057",140.00
3477,612,"Snow 139111 White",140.00
3478,776,"Chilli Pepper 270921",128.00
3479,717,"Snow  280921 white",130.00
3480,717,"Brook Green 280921",135.00
3481,776,"Pale Mauve 290921",128.00
3482,776,"Pale Mauve 011021",128.00
3483,776,"Negro 011021",128.00
3484,784,"Brown Sugar 011021",132.00
3485,784,"Laurel Wreath 011021",132.00
3486,784,"Snow White 011021",130.00
3487,717,"Hidrangea 041021",140.00
3488,717,"Misty Lilac 041021",140.00
3489,790,"Flores 041021",161.50
3490,776,"Pale Mauve 041021",128.00
3491,612,"Candy Pink 138911",140.00
3492,776,"Sequoia 041021",128.00
3493,776,"Negro 041021",128.00
3494,776,,0.00
3495,549,"Palo de Rosa 051021",171.42
3496,199,"Jaspe 051021",138.39
3497,199,"Lila 051021",138.39
3498,728,"Verde 051021",120.53
3499,728,"Negro 051021",120.53
3500,754,"Negro 051021 CJ",138.39
3501,717,"Peach 061021",135.00
3502,671,"Snow White 061021",130.00
3503,671,"Negro 061021",130.00
3504,777,"Coconut Milk 071021",126.00
3505,776,"Blue Surf 071021",128.00
3506,776,"Moonstruck B1",128.00
3507,776,"Moonstruck B2",128.00
3508,776,"Sequoia 071021",128.00
3509,776,"Pale Mauve 071021",128.00
3510,772,"Navy Blazer 071021",124.00
3511,784,"Coconut Milk 111021",126.00
3512,790,,0.00
3513,789,"Planetas",170.76
3514,789,,0.00
3515,776,"Wisteria 121021 B1",128.00
3516,776,"Wisteria 121021 B2",128.00
3517,776,"Blue Surf 121021",128.00
3518,776,"Stormy Weather 121021",128.00
3519,777,"Coconut Milk 111021",126.00
3520,760,"Rosa 131021",114.28
3521,760,"Verde 131021",114.28
3522,784,"Reed 131021",130.00
3523,612,"Snow 136095 White",140.00
3524,728,"Verde 141021",120.53
3525,784,,
3526,776,"Snow White 141021",128.00
3527,612,"Oxford Jasp 139357",140.00
3528,767,"Gardenia 161021",127.00
3529,777,"Negro 161021",126.00
3530,776,"Negro 181021",128.00
3531,776,"Snow White 181021",128.00
3532,776,"Stormy Weather 181021",128.00
3533,776,"Greener Pastures 181021",128.00
3534,612,"Deep Teal 139359",140.00
3535,776,"Grape Wine 201021",128.00
3536,772,"Lila 201021",122.00
3537,649,"Marino 201021",142.85
3538,671,"Snow White 211021",130.00
3539,691,"Snow White 211021",140.00
3540,776,"Negro 211021",128.00
3541,776,"Greener Pastures  231021",128.00
3542,776,,0.00
3543,777,"Evergreen 221021",126.00
3544,760,"Marino 221021",120.53
3545,760,"Rosa 251021",114.28
3546,760,"verde 251021",114.28
3547,671,"Blanco 261021",135.00
3548,691,"Snow White 261021",140.00
3549,760,"Marino 271021",120.53
3550,777,"Tomato 271021",126.00
3551,776,"Sagerbrush 271021",128.00
3552,671,"Rojo 271021",136.00
3553,776,"Negro 271021",128.00
3554,776,"Segerbrush Green 2",128.00
3555,728,"Verde Manzana 281021",123.21
3556,728,"Verde Pistache 281021",120.53
3557,791,"Rosa 281021",146.42
3558,777,"Negro 291021",126.00
3559,777,"Whisper  291021",126.00
3560,784,"Rosette 291021",130.00
3561,776,"Pale Mauve 291021",128.00
3562,776,"Grape Wine 291021",128.00
3563,612,"Negro Saldos",140.00
3564,612,,0.00
3565,759,"Turquesa 011121",143.75
3566,612,"Rose Smoke 139791",140.00
3567,776,"Negro 031121",128.00
3568,776,"Pale Mauve B1 0311",128.00
3569,776,"Pale Mauve B2 0311",128.00
3570,767,"Rojo 051121",141.00
3571,776,"Negro B1 0511",132.00
3572,776,"Negro B2 0511",132.00
3573,776,"Snow White 051121",128.00
3574,728,"Negro 051121",123.21
3575,618,"Evergreen 139790",140.00
3576,618,"Evergreen 139790-0",140.00
3577,728,"Negro 101121",123.21
3578,728,"Blanco 101121",114.28
3579,792,"Jaspe 101121",147.32
3580,717,"Oxford 111121",143.00
3581,717,"Negro B-2984",150.00
3582,760,"Negro 111121",120.53
3583,717,"Oxford B-3056",143.00
3584,717,"Oxford B-3050",143.00
3585,717,"Oxford B-3093",143.00
3586,717,"Oxford B-3111",143.00
3587,717,"Oxford B-3123",143.00
3588,728,"Negro B1",123.21
3589,728,"Negro B2",126.78
3590,612,"Negro 140181-1",140.00
3591,612,"Negro 140181 210grs",150.00
3592,728,"Negro 181121",132.14
3593,759,"Turquesa 181121",143.75
3594,760,"Mostaza 181121",132.14
3595,776,"Negro 181121",128.00
3596,776,"Snow White 181121",128.00
3597,717,"Snow White 231121",140.00
3598,767,"Snow White 241121",128.50
3599,767,,0.00
3600,717,"Mistic Lilac 241121",145.00
3601,728,"Oxford 241121",144.64
3602,787,"Mistic Lilac",145.00
3603,767,"Chamois 291121",142.50
3604,728,"Azul 021221 cielo",142.85
3605,728,"Tie dye lila 021221",123.21
3606,776,"Negro 021221",132.50
3607,767,"Aurora 031221",142.50
3608,784,"Cloud dancer 031221",142.50
3609,348,"Tie Dye Nube",137.07
3610,767,"Jet Black 071221",142.50
3611,767,"Gardenia 071221",128.50
3612,767,"Pink Dogwood 180",142.50
3613,612,"Camuflaje 140774 Monaco",150.00
3614,767,"Negro 101221",142.50
3615,767,"Bright White 101221",128.50
3616,772,"Bright White B1",132.00
3617,772,"Bright  White B2",132.00
3618,777,"Pink dogwood 171221",136.50
3619,777,"Blue Light 201221",139.50
3620,767,"Navy Blazer 201221",142.50
3621,767,"Peach Melba 030122",142.50
3622,767,"Cornsilk 030122",142.50
3623,767,"Angel Falls 030122",142.50
3624,767,"Blanco 030122",128.50
3625,784,"Navy Blazer 100122",142.50
3626,784,"Umber 100122",142.50
3627,793,"Negro 100122",58.03
3628,793,,0.00
3629,777,"Bright White 1",142.40
3630,777,"Bright White 2",139.40
3631,760,"Perla 120122",126.78
3632,767,"Navy Blazer 130122",142.50
3633,777,"Snow White 130122",139.40
3634,767,"Pink Dogwood 150122",142.50
3635,767,"Canyon Sunset 150122",142.50
3636,767,"Plein Air 150122",142.50
3637,767,"Jaspe 150122",135.00
3638,767,"Blanco 150122",128.50
3639,767,"Gardenia 150122",128.50
3640,777,"Negro 150122",139.40
3641,761,"fiusha 170122",136.60
3642,671,"snow white 180122 cardado",142.00
3643,793,"Negro 180122",58.03
3644,777,"Anique white 200122",139.40
3645,767,"Rattan 200122",142.50
3646,767,"Jaspe B1",135.00
3647,767,"Jaspe B2",135.00
3648,767,"Spruce 250122 yellow",142.50
3649,618,"Negro 141679 Manahua",150.00
3650,767,"Dark Forest 270122",142.50
3651,728,"Jaspe 280122",126.78
3652,711,"Rosa sucio 310122",133.00
3653,711,"Rose B-1",133.00
3654,711,"Rose B-2",133.00
3655,711,"Negro-1",138.00
3656,711,"Negro-2",138.00
3657,711,"Negro-3",138.00
3658,711,"Rose Smoke B1",133.00
3659,711,"Jaspe 310122",138.00
3660,711,"Rose Smoke B2",133.00
3661,711,,0.00
3662,728,"Cafe 010222",117.85
3663,767,"Blanco 010222",128.50
3664,767,"Oxford 010222",145.40
3665,767,"Rose smoke 010222",145.40
3666,777,"Lavender B-1",139.40
3667,777,"Lavender B-2",139.40
3668,711,"Gjaspe B-2",138.00
3669,711,"Gjaspe B-3",138.00
3670,711,"Rosa sucio 020222",133.00
3671,777,"Negro 080222",139.40
3672,717,"Jaspe 090222",150.00
3673,728,"Blanco 090222",126.78
3674,767,"Dark Forest 090222",142.50
3675,711,"Lichen B-1",133.00
3676,711,"Lichen B-2",133.00
3677,711,"Purple B-1",138.00
3678,711,"Purple B-2",138.00
3679,711,,0.00
3680,711,"Mineral 100222 blue",133.00
3681,711,"Lila B-1",133.00
3682,711,"Lila B-2",133.00
3683,767,"Mineral blue 110222",145.40
3684,767,"Navy blazer 110222",145.40
3685,767,"Negro 120222",145.40
3686,711,"Yellow 140222",133.00
3687,767,"Dark forest 160222",142.50
3688,760,"P Rosa Claro 150222",126.00
3689,711,"Mineral 160222",138.00
3690,711,"Lichen 160222",133.00
3691,671,"Prisma pink 170222",130.00
3692,671,"Palo de Rosa 170222",130.00
3693,794,"Negro 210222",142.00
3694,671,"Pale Banana 220222",130.00
3695,671,"Pairie Sunset 220222",130.00
3696,427,"Mineral blue 230222",133.00
3697,427,,
3698,427,,
3699,427,"Mineral blue 230222",133.00
3700,760,"Palo de Rosa 240222",31.25
3701,760,"Morado 020322",235.00
3702,767,"Negro1-260222",145.40
3703,767,"Negro2-260222",145.40
3704,767,"Negro3-260222",145.40
3705,618,"Cloud  D.141900",165.00
3706,618,,0.00
3707,612,"Amarillo 142552",150.00
3708,612,"Rosa 142616",150.00
3709,372,"Morado 020322",235.00
3710,372,"Verde 020322",235.00
3711,760,"Verde 020322",235.00
3712,760,"P Rosa",235.00
3713,671,"Rosette 020322",130.00
3714,671,,0.00
3715,728,"Oxford 040322",120.00
3716,760,,0.00
3717,760,"Amarillo 280222",235.00
3718,760,,0.00
3719,760,,0.00
3720,760,"P Rosa 250222",235.00
3721,760,,0.00
3722,767,"Negro 090322",145.40
3723,671,"Negro OE 080322",130.00
3724,767,"Negro 100322",145.40
3725,618,"Cuadros 142717 cd",165.00
3726,618,"Ashley 142716",165.00
3727,795,"Flores 150322",181.80
3728,618,"Bannera 142776",165.00
3729,618,"Cloud Flores 142721",165.00
3730,618,"Azul Pe 142925",150.00
3731,549,"Marino 240322",142.00
3732,549,"Negro 240322",142.00
3733,549,"Jaspe 240322",147.00
3734,549,,
3735,,,0.00
3736,612,"Marino 131497",130.00
3737,612,,0.00
3738,618,"Chambray 142774",150.00
3739,767,"Mineral blue 040422",137.90
3740,549,"Marino 040422",160.00
3741,612,"Laurel green 143463",156.00
3742,612,"Jaspe 143513",156.00
3743,717,"Blanco 050422 160grs",145.00
3744,717,"Jaspe 050422 160grs",145.00
3745,717,"Negro 050422 160grs",145.00
3746,717,,0.00
3747,777,"Negro 070422 240grs",145.00
3748,777,"Chambray 070422 240grs",145.00
3749,728,"Verde 080422",176.00
3750,618,,0.00
3751,717,"Negro 120422 180grs",160.00
3752,728,"Verde 180422",175.00
3753,618,"Azul Pe 143693 220grs",160.00
3754,751,"Negro 220422",112.00
3755,618,"Pristine 143583",140.00
3756,777,"Moonstruck 250422 240 grs",144.97
3757,777,"Subtlegreen 250422 240grs",144.97
3758,777,,0.00
3759,728,"Marino 270422",150.00
3760,728,"Gjaspe 270422",142.85
3761,728,"Gjaspe 290422",142.85
3762,772,"Snow white 290422 220 grs",132.00
3763,772,"BlueMirage 290422 220grs",146.00
3764,772,,0.00
3765,674,"Flores 143511 180grs",150.00
3766,674,"Snowwhite 143511 180grs",150.00
3767,728,"Verde 290422",176.00
3768,717,"Molten 030522",160.00
3769,717,"Sodalite 030522",160.00
3770,671,"Negro 030522 230 grs",163.00
3771,760,,
3772,760,"Verde 290422",175.00
3773,760,,0.00
3774,672,"Gjaspe 060522",160.71
3775,672,"Rosa 060522",160.71
3776,672,"Negro 060522",160.71
3777,618,"Canoli 143964",150.00
3778,612,"Limeade 143962",150.00
3779,671,"Negro 110522",163.00
3780,618,"Cuadros 143963",165.00
3781,796,"Purple 110522 254 grs",180.00
3782,796,"P Peach 110522  276 grs",180.00
3783,796,"Aqua 110522 277grs",180.00
3784,796,,0.00
3785,797,"PPeach 110522",160.00
3786,797,"Purple 110522",160.00
3787,797,"Aqua 110522",160.00
3788,797,,0.00
3789,612,"Artic Ice 141006",150.00
3790,674,"Artic Ice 144006",150.00
3791,796,"Reff Pink 110522",180.00
3792,618,"animal print 1",116.00
3793,798,"Navy 110522",165.00
3794,798,"Black 110522",165.00
3795,798,"Ventura Pink 110522",165.00
3796,798,"Sea Green 110522",165.00
3797,797,"Reff Pink 110522",160.00
3798,691,"Negro 170522",169.00
3799,782,"Negro 170522",40.00
3800,772,"Snow White 170522",132.00
3801,777,"Whisper 190522 white*",152.00
3802,777,"Whisper 190522 white",152.00
3803,751,"Blanco",112.00
3804,784,"Whisper White 200522",162.00
3805,484,"Marino  jaspe",19.36
3806,612,"Blanco144243",150.00
3807,674,"Blanco144243",150.00
3808,717,"Healter Rose 240522",167.00
3809,717,"Green Ash 240522",162.00
3810,717,"Angel Blue 240522",162.00
3811,691,"Negro 240522",169.00
3812,717,"Cantaloupe 250522",167.00
3813,717,"Snow White 250522",162.00
3814,717,"Blanco 250522",157.00
3815,768,"Snow C 144025",165.00
3816,612,"Purple Rose 144134",150.00
3817,777,"Whisper  270522 w268",152.00
3818,777,"Whisper 270522 w273",152.00
3819,784,"Whisper W 254 270522",162.00
3820,611,"Blanco 270522",128.00
3821,612,"Jaspe 144408",155.00
3822,603,"Beige 010622",103.00
3823,799,"Hueso 674 310522",185.00
3824,799,"Hueso 675 310522",185.00
3825,717,"Day Break 010622",167.00
3826,717,"Blanco 010622",157.00
3827,717,"Tomatoe 010622",167.00
3828,618,"Snow White 144481",160.00
3829,612,"Jaspe 144502",155.00
3830,717,"Blanco 020622",157.00
3831,767,"Navy Blazer 030622",154.00
3832,694,"Negro 51296",156.00
3833,694,"Negro 51297",156.00
3834,694,"Negro 51299",156.00
3835,603,"Crema 1 080622",144.00
3836,603,"Crema 2 080622",144.00
3837,711,"Blanco 1 080622",134.00
3838,711,"Blanco 2 080622",134.00
3839,717,"Negro 080622",167.00
3840,717,"Jaspe 080622",162.00
3841,717,"Blanco 080622",157.00
3842,612,"Jaspe 144653",142.50
3843,618,"Negro 144515",160.00
3844,612,"Whisper White 144434",147.25
3845,618,"Pumice stone 144693",160.00
3846,618,"Mojave 144671",160.00
3847,717,"V Menta 140622",167.00
3848,800,"Negro 140622",116.38
3849,618,"Gris carbon 144520",160.00
3850,801,"Lila 130622",159.00
3851,768,"Vermillon 144544",165.00
3852,802,"Blanco 5020",175.00
3853,803,"Blanco 170622",35.00
3854,768,"Granito N 141805",80.00
3855,768,"Granito A 141805",80.00
3856,768,"Manchas 140805",80.00
3857,768,"Pantalla 140805",80.00
3858,768,"Negro 140805",80.00
3859,612,"T Almond 144229",150.00
3860,804,"Mickeys",197.00
3861,782,"Negro 210622",40.00
3862,777,"Whisper 1 160622",144.76
3863,777,"Whisper 2 160622",144.76
3864,784,"Whisper 160622",150.00
3865,805,"Negro 220622",203.00
3866,805,"Jaspe 220622",222.00
3867,805,"Hueso 220622 1",187.00
3868,805,"Hueso 220622 2",187.00
3869,805,"Azul 220622",191.40
3870,805,"Rosa 220622",203.00
3871,805,"Azul Claro 220622",198.00
3872,717,"Oxford jaspe 220622",167.00
3873,618,"Dark Brown 144668",160.00
3874,785,"Snow W. Est 144025",165.00
3875,618,"Negro 145034",160.00
3876,612,"Snow White 145037",160.00
3877,603,"Negro 1 220622",154.00
3878,603,"Negro 2 220622",154.00
3879,603,"Bandera 1 220622",154.00
3880,603,"Bandera 2 220622",154.00
3881,603,"Vino 1 220622",154.00
3882,603,"Vino 2 220622",154.00
3883,612,"Shadow Lime 144435",142.50
3884,612,"Delfhinium 145166",160.00
3885,618,"Fog 144816",165.00
3886,806,"Camello 070722",187.00
3887,806,"Rosa 070722",187.00
3888,806,"Lila FALLADO",177.06
3889,717,"Blanco 060722",157.00
3890,807,"Negro jaspe 137123",140.00
3891,796,"Oxford Heather 110722",180.00
3892,612,"Apricot Or 145344",160.00
3893,717,"Marino 040722",167.00
3894,717,"Negro 150722",170.00
3895,798,"Oxf Heather cat 130722",165.00
3896,797,"Oxford Heather 180722",160.00
3897,760,"Blanco 180722",147.00
3898,809,"Negro 150722",18.00
3899,618,"Dew 145381",160.00
3900,796,"Pum Orange 190722",157.00
3901,618,"Aventurine 145412",160.00
3902,810,"Jaspe 6641",169.83
3903,810,"Lila 6539",169.83
3904,810,"Blanco 6276",156.89
3905,810,"Hueso 4222",156.89
3906,612,"Tuffet 145504",170.00
3907,618,"Petroleo 145101",165.00
3908,717,"Jaspe 250722",165.00
3909,618,"Pom Red 145438",160.00
3910,612,"Negro 145569",170.00
3911,612,"Alloy 145561",170.00
3912,612,"China Blue 145565",170.00
3913,611,"Hongos Negro",193.00
3914,611,"Hongo Verde",193.00
3915,611,"Plasta Verde",193.00
3916,611,"Plasta Negro",193.00
3917,711,"Hongo Verde",199.00
3918,711,"Hongo Negro",199.00
3919,803,"Hongo Verde",61.00
3920,806,"Blanco 030822",181.00
3921,796,"Surf 6028",157.00
3922,796,"Surf 6029",157.00
3923,796,"Surf 6030",157.00
3924,796,"Surf 6031",157.00
3925,796,"Surf 5943",157.00
3926,796,"Negro 6156",157.00
3927,796,"Negro 6032",157.00
3928,796,"Navy 6102",157.00
3929,796,"Navy 6101",157.00
3930,806,"Negro 030822",191.00
3931,806,"Jaspe 030822",203.00
3932,796,"Negro 6143",157.00
3933,796,"Reff Pink 100822",157.00
3934,796,"Aqua 100822",157.00
3935,796,,
3936,806,"Azul Mosaico 030822",191.00
3937,796,"Silverstone 100822",157.00
3938,796,"C Olive 100822",157.00
3939,798,"Black 276347",190.00
3940,780,"Botella 250722",157.00
3941,796,"Pum Orange 6006",157.00
3942,429,"Negro Jaspe  110822",142.00
3943,806,"Rosa Claro 050822",185.00
3944,806,"Coral 92725",191.00
3945,152,"Rosa claro 050822",177.66
3946,806,"Coral 92822",183.30
3947,717,"Oxford 100822",170.00
3948,806,"Blue Glow  120822",185.00
3949,806,"Lila 120822",177.66
3950,796,"C Olive 6411",157.00
3951,796,"C Olive 6412",157.00
3952,796,"Negro 6368",157.00
3953,806,"Camello 170822",191.00
3954,152,"Camello 170822",183.30
3955,152,"blanco peinado 160 gr",175.00
3956,717,"Oxford 170822",170.00
3957,717,"Oxford 220822",170.00
3958,796,"Negro 6491",157.00
3959,796,"C olive 6414",157.00
3960,796,"Silverstone 6367",157.00
3961,782,"Negro 240822",40.00
3962,796,"C Olive 6413",157.00
3963,796,"Pum Orange 6482",157.00
3964,796,,0.00
3965,811,"Azul 080922",160.00
3966,711,"Rosa 1 070922",149.00
3967,711,"Rosa 2 070922",149.00
3968,711,"Rosa 3 070922",149.00
3969,711,"Rosa 4 070922",149.00
3970,711,"Rosa 5 070922",149.00
3971,711,"Rosa 6 070922",149.00
3972,812,"Mickeys Camello",219.80
3973,813,"Mickeys Camello",212.10
3974,603,"Negro 1 090922",155.00
3975,603,"Negro 2 090922",155.00
3976,603,"Negro 3 090922",155.00
3977,603,"Mocha 1 090922",155.00
3978,603,"Mocha 2 090922",155.00
3979,603,"Green Millie 1 090922",155.00
3980,603,"Grenn Millie 2 090922",155.00
3981,603,"Princess Blue 120922",152.00
3982,603,"Mocha 3 120922",155.00
3983,603,"Princess Blue 140922",152.00
3984,777,"Moon Rock 130922",150.97
3985,777,"Negro 100922",150.97
3986,612,"Snow White 146397",160.00
3987,603,"Cameo Brown 1 140922",157.00
3988,603,"Cameo Brown 2 140922",157.00
3989,603,"Scara 1 140922",157.00
3990,603,"Scara 2 140922",157.00
3991,603,"China Blue 1 140922",157.00
3992,603,"Apple 2 140922",157.00
3993,814,"China Blue 146475",170.00
3994,814,"Negro 146476",170.00
3995,814,"Tuffet 146576",170.00
3996,760,"Azul Claro 190922",142.00
3997,549,"Petroleo 210922",142.00
3998,815,"Ego",80.00
3999,815,"Tzipori",80.00
4000,815,"Ballon",80.00
4001,815,"Rayas",80.00
4002,603,"China Blue B2 210922",157.00
4003,603,"China Blue B3  210922",157.00
4004,603,"Apple 1 210922",157.00
4005,603,,0.00
4006,777,"Beetle 220922",150.97
4007,816,"Indigo 270922",160.00
4008,612,"Storm 146362",160.00
4009,691,"Negro 031022",175.00
4010,814,"Alloy 146519",170.00
4011,612,"Tan 146807",165.00
4012,612,"Tan 146808",165.00
4013,816,"Blanco 120922",190.00
4014,612,"He Lilac 146753",165.00
4015,612,"True Red 146466",160.00
4016,768,"Zebra 146667",175.00
4017,768,"Zebra 146697",175.00
4018,728,"Negro 141022",162.00
4019,728,"Vino 141022",162.00
4020,728,"Jaspe 101022",159.00
4021,612,"Deep Teal 147168",165.00
4022,785,"Neg Torta 146451",160.00
4023,784,"Oxford 290721",132.00
4024,612,"Deep Teal 147169",165.00
4025,817,"Negro Brush 7985",175.00
4026,817,"Negro Brush 7986",175.00
4027,817,"Negro Brush 8045",175.00
4028,817,"Negro Brush 8044",175.00
4029,817,"Negro Sheek 8485",170.00
4030,818,"Negro 8502",150.00
4031,802,"Negro Blizzard 8035",165.00
4032,802,"Blanco Atlanta 8040",145.00
4033,802,"Blanco Atlanta * 8041",145.00
4034,728,"Vino 251022",162.00
4035,612,"Red Dalhia 147243",165.00
4036,612,"Red Dalhia 147231",165.00
4037,612,"Bettle 147351",165.00
4038,612,"Negro 147336",165.00
4039,612,"Prims Pink 147330",165.00
4040,760,"Deep Teal 281022",147.00
4041,666,"Jaspe 148020",160.00
4042,819,"Jaspe 148020",215.00
4043,820,"Jaspe 148020",215.00
4044,666,"Navy 148031",160.00
4045,819,"Navy 148031",215.00
4046,820,"Navy 148031",215.00
4047,821,"Negro 011122",125.00
4048,818,"Oxford 6584",165.00
4049,822,"Negro Nike 151122",102.00
4050,666,"Coronet Blue 148167",160.00
4051,666,"Oli Green 148236",160.00
4052,819,"Coronet Blue 148167",215.00
4053,819,"Oli Green 148236",215.00
4054,820,"Coronet Blue 148167",215.00
4055,820,"Oli Green 148236",215.00
4056,666,"Dried Tomate 148287",160.00
4057,819,"Dried Tomate 148287",215.00
4058,820,"Dried Tomate 148287",215.00
4059,666,"Negro 148342",160.00
4060,819,"Negro 148342",215.00
4061,820,"Negro 148342",215.00
4062,666,"Bright White 148396",160.00
4063,819,"Bright White 148396",215.00
4064,820,"Bright White 148396",215.00
4065,728,"Jaspe 251122",141.00
4066,823,"Negro 061222",111.00
4067,711,"Avena 041122",150.00
4068,823,"Negro 191222",102.00
4069,823,,0.00
4070,744,"Marino 231222",120.00
4071,744,"Oxford 231222",120.00
4072,825,"Blanco 969",135.00
4073,826,"whisper white 964",140.00
4074,826,"whisper white 965",140.00
4075,821,"Negro 191222",125.00
4076,818,"Oxford  191222",123.00
4077,818,,0.00
4078,671,"Calgary Negro 147520",70.00
4079,671,"Negro Card 101022",177.00
4080,768,"Beige 147528",70.00
4081,828,"blanco est. 147222",70.00
4082,829,"blanco est. 148076",70.00
4083,820,"Vino 144006",70.00
4084,820,,70.00
4085,787,"Negro b-112",0.00
4086,787,"Negro B-1124",125.00
4087,787,"Bright White",160.00
4088,611,"Oxford 120123",165.00
4089,611,"Marino 120123",165.00
4090,611,"Blanco 180gr 120123",155.00
4091,831,"Blanco 050123",155.00
4092,831,"Negro  60/40",152.00
4093,832,,
4094,674,"Calgary Negro 147520",70.00
4095,674,"Calgary Vino 144006",70.00
4096,615,"Gris jaspe OE 180123",160.00
4097,611,"Gris jaspe OE 180123",160.00
4098,611,"Bachelor Button 010223 150gr",165.00
4099,612,"Rosa 145382",160.00
4100,612,"Rosa 145038",160.00
4101,760,"Blanco 100 % alg. 171022",160.00
4102,810,"Rojo 310123",157.75
4103,611,"Purple Rose 010223 150gr",165.00
4104,611,"Bachelor Button 010223 150gr",165.00
4105,728,"Blanco 100% alg. 070223",165.00
4106,152,"Blanco peinado 160 gr",175.00
4107,152,"Blanco peinado 160gr",175.00
4108,835,"Cyclamen 200223",156.00
4109,835,"Azure Blue 200223",156.00
4110,835,"Coral 200223",156.00
4111,802,"Blanco A. 160 gr H39738",145.00
4112,611,"Negro 160gr 210223",159.00
4114,611,"Lilac Rose 160gr 220223",159.00
4115,612,"Negro Moline 140805",80.00
4116,835,"Pistache 130323",154.00
4117,839,"Melon 160323",164.00
4118,840,"Blanco 140323",220.00
4119,840,"Negro 140323",220.00
4120,840,"Hueso 140323",220.00
4121,840,"Palo de rosa 140323",220.00
4122,840,"Blanco 300323",220.00
4123,611,"Blanco 180gr 210323",142.00
4124,835,"Gris J. 180gr 030423",154.00
4125,835,"Marino 210gr 030423",154.00
4126,825,"Negro Auri 140gr 0665",134.00
4127,840,"Negro 300323",220.00
4128,666,"Negro 175gr 150698",145.00
4129,666,"Snow White 175gr 150676",145.00
4130,819,"Snow White 150676",148.00
4131,840,"Blanco 300323",220.00
4132,840,"Blanco 090623",200.00
4133,666,"Gris Jaspe 175gr 150677",145.00
4134,666,"Navy Blazer 175gr 150725",145.00
4135,819,"Navy Blazer 150725",148.00
4136,819,"Negro 150698",148.00
4137,819,"Gris Jaspe 150822",148.00
4138,819,"Snow White 2 150849",148.00
4139,777,"Bright White 230 gr 166154",162.00
4140,784,"Negro Peinado 166138",172.00
4141,784,"Negro Peinado 166153",172.00
4142,612,"Bright White 150922",145.00
4143,843,"Marino 080523",166.00
4144,618,"Clear Sky 150960",145.00
4145,674,"Clear Sky 140gr 150960",145.00
4146,825,"Negro 1862",140.00
4147,825,"Negro 1863",140.00
4148,825,"Negro 1864",140.00
4149,825,"Negro 1865",140.00
4150,825,"Negro 1866",140.00
4151,806,"Negro Pdo 270gr 105120",165.00
4152,806,"Navy B. Pdo 270gr 105331",165.00
4153,806,"Chestnut Pdo 270gr 105571",165.00
4154,806,"Jaspe Pdo 270gr 106151",170.00
4155,152,"Flame Snow White 105302",167.00
4156,717,"Blanco 150gr Inv.",110.00
4157,717,"Lila B-712",115.00
4158,717,"Lila B-1138",115.00
4159,717,,0.00
4160,806,"Jaspe Pdo 270gr 106151",170.00
4161,618,"Navy Blazer 151743",145.00
4162,618,"Peach Whip 151754",145.00
4163,611,"Blanco 180gr Pdo 060623",135.00
4164,840,"Negro 090623",200.00
4165,840,"Blanco 090623",200.00
4166,612,"Brigth White 151921",145.00
4167,612,"Bone White 151793",145.00
4168,674,"Bone White 140gr 151793",145.00
4169,611,"Lake Blue 040723",145.00
4170,846,"Negro 2395",150.00
4171,840,"Palo de Rosa 210723",220.00
4172,840,"Negro 200723",185.00
4173,840,"Blanco 200723",185.00
4174,847,"Hueso 310723",178.00
4175,806,"Negro 109048",165.00
4176,806,"Egret 109582",159.00
4177,760,"Amarillo 080823",165.00
4178,848,"Negro 2302800",134.00
4179,849,"Marino 110823",28.00
4180,851,"Negro 080823",20.00
4181,806,"Pink Lady 110011",159.00
4182,806,"Jet Black 110059",165.00
4183,852,"Snow White 110142",148.00
4184,852,"Negro 110141",148.00
4185,852,"Peyote 110626",148.00
4186,852,"Forest Night 110373",148.00
4187,852,"Navy Blazer 110495",148.00
4188,853,"Snow White 110142",193.00
4189,848,"Fog 2874",124.00
4190,848,"Fog 2875",124.00
4191,846,"Fog 2874",131.00
4192,846,"Fog 2875",131.00
4193,848,"Negro 2758",140.00
4194,846,"Negro 2758",150.00
4195,848,"Negro 2755",140.00
4196,848,"Negro 2756",140.00
4197,848,"Negro 2757",140.00
4198,848,"Snow white2762",130.00
4199,846,"Negro 2755",150.00
4200,846,"Negro 2756",150.00
4201,846,"Negro 2757",150.00
4202,848,"Snow white2761",130.00
4203,846,"Snow white2761",140.00
4204,846,"Snow white2762",140.00
4205,848,"Snow white2759",130.00
4206,848,"Snow white2760",130.00
4207,846,"Snow white2759",140.00
4208,846,"Snow white2760",140.00
4209,854,"Crudo070923",85.00
4210,854,"Oxford 181223",130.00
4211,855,"Rosa",178.00
4212,848,"Hunter Green2861",134.00
4213,846,"Hunter Green 2861",141.00
4214,810,"Negro 110923",144.83
4215,856,"Oxford Tan 110923",155.00
4216,857,"Oxford Tan 110923",185.00
4217,857,"Dusty Olive 110900",190.00
4218,856,"Dusty Olive 110900",160.00
4219,612,"Black Irish 161103",145.00
4220,814,"Black Irish 161103",160.00
4221,814,,0.00
4222,853,"Negro110141",193.00
4223,853,"Peyote 110626",193.00
4224,852,"Peyote 111037",148.00
