"IdOrdenesHab","IdOrdenes","IdHabilitacion","CantHabOrd","PrecioHabOrd"
15692,3294,443,1.10,0.34
15693,3294,9,1.10,1.47
15694,3294,340,1.00,0.04
15695,3294,252,1.00,0.05
15696,3294,341,1.10,0.08
15697,3294,442,2.20,0.25
15699,3294,219,1.10,0.77
15701,3308,1,1.10,0.12
15702,3308,402,1.00,0.58
15703,3297,339,2.20,0.05
15704,3297,1,2.20,0.12
15705,3297,443,1.10,0.34
15706,3297,9,1.10,1.47
15707,3297,340,1.00,0.04
15708,3297,252,1.00,0.05
15709,3297,341,1.10,0.08
15710,3297,442,2.20,0.25
15711,3297,220,0.57,1.34
15712,3297,219,1.10,0.77
15713,3297,393,0.39,2.00
15714,3298,339,2.20,0.05
15715,3298,1,2.20,0.12
15716,3298,443,1.10,0.34
15717,3298,9,1.10,1.47
15718,3298,340,1.00,0.04
15719,3298,252,1.00,0.05
15720,3298,341,1.10,0.08
15721,3298,442,2.20,0.25
15722,3298,220,0.57,1.34
15723,3298,219,1.10,0.77
15724,3298,70,0.38,1.80
15725,3299,339,2.20,0.05
15726,3299,1,2.20,0.12
15727,3299,443,1.10,0.34
15728,3299,9,1.10,1.47
15729,3299,340,1.00,0.04
15730,3299,252,1.00,0.05
15731,3299,341,1.10,0.08
15732,3299,442,2.20,0.25
15733,3299,220,0.57,1.34
15734,3299,219,1.10,0.77
15735,3299,70,0.38,1.80
15736,3300,339,2.20,0.05
15737,3300,1,2.20,0.12
15738,3300,443,1.10,0.34
15739,3300,9,1.10,1.47
15740,3300,340,1.00,0.04
15741,3300,252,1.00,0.05
15742,3300,341,1.10,0.08
15743,3300,442,2.20,0.25
15744,3300,220,0.57,1.34
15745,3300,219,1.10,0.77
15746,3300,70,0.38,1.80
15747,3301,339,2.20,0.05
15748,3301,1,2.20,0.12
15749,3301,443,1.10,0.34
15750,3301,9,1.10,1.47
15751,3301,340,1.00,0.04
15752,3301,252,1.00,0.05
15753,3301,341,1.10,0.08
15754,3301,442,2.20,0.25
15755,3301,220,0.57,1.34
15756,3301,219,1.10,0.77
15757,3301,70,0.38,1.80
15758,3302,339,2.20,0.05
15759,3302,1,2.20,0.12
15760,3302,443,1.10,0.34
15761,3302,9,1.10,1.47
15762,3302,340,1.00,0.04
15763,3302,252,1.00,0.05
15764,3302,341,1.10,0.08
15765,3302,442,2.20,0.25
15766,3302,220,0.57,1.34
15767,3302,219,1.10,0.77
15768,3302,393,0.39,2.00
15769,3303,339,2.20,0.05
15770,3303,1,2.20,0.12
15771,3303,443,1.10,0.34
15772,3303,9,1.10,1.47
15773,3303,340,1.00,0.04
15774,3303,252,1.00,0.05
15775,3303,341,1.10,0.08
15776,3303,442,2.20,0.25
15777,3303,220,0.57,1.34
15778,3303,219,1.10,0.77
15779,3303,393,0.39,2.00
15780,3304,339,2.20,0.05
15781,3304,1,2.20,0.12
15782,3304,443,1.10,0.34
15783,3304,9,1.10,1.47
15784,3304,340,1.00,0.04
15785,3304,252,1.00,0.05
15786,3304,341,1.10,0.08
15787,3304,442,2.20,0.25
15788,3304,220,0.57,1.34
15789,3304,219,1.10,0.77
15790,3304,393,0.39,2.00
15791,3305,339,2.20,0.05
15792,3305,1,1.10,0.12
15793,3305,443,1.10,0.34
15794,3305,335,1.10,0.78
15795,3305,340,1.00,0.04
15796,3305,252,1.00,0.05
15797,3305,341,1.10,0.08
15798,3305,442,2.20,0.25
15799,3305,219,1.10,0.77
15800,3306,339,1.10,0.05
15801,3306,1,1.10,0.12
15802,3306,443,1.10,0.34
15803,3306,337,1.50,1.47
15804,3306,340,1.00,0.04
15805,3306,252,1.00,0.05
15806,3306,341,1.10,0.08
15807,3306,442,1.10,0.25
15808,3306,220,0.57,1.34
15810,3306,70,0.39,1.77
15811,3309,1,1.00,0.00
15812,3322,402,1.00,0.79
15813,3322,324,1.10,0.70
15814,3322,1,1.10,0.12
15815,3322,328,1.10,0.16
15816,3322,326,1.10,0.26
15817,3322,338,1.00,0.13
15818,3322,70,0.37,0.83
15819,3323,402,1.00,0.79
15820,3323,324,1.10,0.70
15821,3323,1,1.10,0.12
15822,3323,328,1.10,0.16
15823,3323,326,1.10,0.26
15824,3323,338,1.00,0.13
15825,3323,70,0.37,1.77
15833,3324,402,1.00,0.79
15834,3324,324,1.10,0.70
15835,3324,1,1.10,0.12
15836,3324,328,1.10,0.16
15837,3324,326,1.10,0.26
15838,3324,338,1.00,0.13
15839,3324,70,0.37,1.77
15840,3325,402,1.00,0.79
15841,3325,324,1.10,0.70
15842,3325,1,1.10,0.12
15843,3325,328,1.10,0.16
15844,3325,326,1.10,0.26
15845,3325,338,1.00,0.13
15846,3325,70,0.37,1.77
15847,3312,323,1.10,0.33
15848,3312,1,1.10,0.12
15849,3312,328,1.10,0.16
15850,3312,326,1.10,0.26
15851,3312,338,1.10,0.13
15852,3312,242,1.01,2.13
15853,3312,322,1.59,2.00
15854,3312,402,1.00,0.79
15855,3312,448,1.10,0.12
15856,3313,323,1.10,0.33
15857,3313,1,1.10,0.12
15858,3313,328,1.10,0.16
15859,3313,326,1.10,0.26
15860,3313,338,1.10,0.13
15861,3313,242,1.01,2.13
15862,3313,322,1.59,2.00
15863,3313,402,1.00,0.79
15864,3313,448,1.10,0.12
15865,3314,323,1.10,0.33
15866,3314,1,1.10,0.12
15867,3314,328,1.10,0.16
15868,3314,326,1.10,0.26
15869,3314,338,1.10,0.13
15870,3314,242,1.01,2.13
15871,3314,322,1.59,2.00
15872,3314,402,1.00,0.79
15873,3314,448,1.10,0.12
15874,3315,323,1.10,0.33
15875,3315,1,1.10,0.12
15876,3315,328,1.10,0.16
15877,3315,326,1.10,0.26
15878,3315,338,1.10,0.13
15879,3315,242,1.01,2.13
15880,3315,322,1.59,2.00
15881,3315,402,1.00,0.79
15882,3315,448,1.10,0.12
15883,3316,237,1.06,2.13
15890,3316,339,1.10,0.04
15892,3316,340,1.10,0.04
15893,3316,402,1.00,0.50
15894,3316,1,1.10,0.12
15895,3316,451,1.10,0.41
15896,3316,452,1.10,0.39
15897,3316,322,1.10,2.53
15898,3316,423,2.00,0.50
15899,3316,7,1.00,1.70
15900,3317,237,1.06,2.13
15901,3317,339,1.10,0.04
15902,3317,340,1.10,0.04
15903,3317,402,1.00,0.50
15904,3317,1,1.10,0.12
15905,3317,451,1.10,0.41
15906,3317,452,1.10,0.39
15907,3317,70,1.37,0.83
15909,3317,7,1.00,1.70
15910,3318,237,1.06,2.13
15911,3318,339,1.10,0.04
15912,3318,340,1.10,0.04
15913,3318,402,1.00,0.50
15914,3318,1,1.10,0.12
15915,3318,451,1.10,0.41
15916,3318,452,1.10,0.39
15917,3318,277,1.10,2.89
15919,3318,7,1.00,1.70
15920,3318,424,2.20,0.26
15921,3319,237,1.06,2.13
15922,3319,339,1.10,0.04
15923,3319,340,1.10,0.04
15924,3319,402,1.00,0.50
15925,3319,1,1.10,0.12
15926,3319,451,1.10,0.41
15927,3319,452,1.10,0.39
15928,3319,70,1.37,0.83
15929,3319,7,1.00,1.70
15930,3320,237,1.06,2.13
15931,3320,339,1.10,0.04
15932,3320,340,1.10,0.04
15933,3320,402,1.00,0.50
15934,3320,1,1.10,0.12
15935,3320,451,1.10,0.41
15936,3320,452,1.10,0.39
15937,3320,70,1.37,0.83
15938,3320,7,1.00,1.70
15939,3321,441,1.06,2.01
15940,3321,339,1.10,0.04
15941,3321,340,1.10,0.04
15942,3321,402,1.00,0.50
15943,3321,1,1.10,0.12
15944,3321,451,1.10,0.41
15945,3321,452,1.10,0.39
15946,3321,70,1.37,0.83
15947,3321,7,1.00,1.70
15948,3321,400,0.99,1.09
15949,3330,1,1.10,0.12
15950,3330,402,1.00,0.58
15951,3358,1,1.10,0.12
15952,3358,402,1.00,0.58
15953,3326,402,1.00,0.79
15954,3326,324,1.10,0.70
15955,3326,1,1.10,0.12
15956,3326,328,1.10,0.16
15957,3326,326,1.10,0.26
15958,3326,338,1.00,0.13
15959,3326,70,0.36,1.85
15960,3326,322,1.48,2.00
15961,3326,424,2.20,0.26
15962,3327,402,1.00,0.79
15963,3327,324,1.10,0.70
15964,3327,1,1.10,0.12
15965,3327,328,1.10,0.16
15966,3327,326,1.10,0.26
15967,3327,338,1.00,0.13
15968,3327,70,0.36,0.83
15969,3327,322,1.48,2.00
15970,3327,424,2.20,0.26
15972,3328,324,1.10,0.70
15974,3328,328,1.10,0.16
15975,3328,326,1.10,0.26
15976,3328,338,1.00,0.13
15978,3328,402,1.00,0.79
15980,3328,1,1.10,0.12
15984,3328,70,0.36,0.83
15985,3328,322,1.48,2.00
15986,3328,424,2.20,0.26
15987,3329,402,1.00,0.79
15988,3329,324,1.10,0.70
15989,3329,1,1.10,0.12
15990,3329,328,1.10,0.16
15991,3329,326,1.10,0.26
15992,3329,338,1.00,0.13
15993,3329,70,0.37,1.77
15995,3354,324,1.10,0.70
15997,3354,328,1.10,0.16
15998,3354,326,1.10,0.26
15999,3354,338,1.00,0.13
16001,3354,402,1.00,0.79
16003,3354,1,1.10,0.12
16007,3354,70,0.37,1.77
16008,3354,322,1.43,2.00
16009,3354,424,2.20,0.26
16010,3355,324,1.10,0.70
16011,3355,328,1.10,0.16
16012,3355,326,1.10,0.26
16013,3355,338,1.00,0.13
16014,3355,402,1.00,0.79
16015,3355,1,1.10,0.12
16016,3355,70,0.37,1.77
16017,3355,322,1.43,2.00
16018,3355,424,2.20,0.26
16019,3356,324,1.10,0.70
16020,3356,328,1.10,0.16
16021,3356,326,1.10,0.26
16022,3356,338,1.00,0.13
16023,3356,402,1.00,0.79
16024,3356,1,1.10,0.12
16025,3356,70,0.37,1.77
16026,3356,322,1.43,2.00
16027,3356,424,2.20,0.26
16028,3357,324,1.10,0.70
16029,3357,328,1.10,0.16
16030,3357,326,1.10,0.26
16031,3357,338,1.00,0.13
16032,3357,402,1.00,0.79
16033,3357,1,1.10,0.12
16034,3357,70,0.37,1.77
16035,3357,322,1.43,2.00
16036,3357,424,2.20,0.26
16037,3359,402,1.00,0.79
16038,3359,324,1.10,0.70
16039,3359,1,1.10,0.12
16040,3359,328,1.10,0.16
16041,3359,326,1.10,0.26
16042,3359,338,1.00,0.13
16043,3359,70,0.37,1.77
16044,3360,402,1.00,0.79
16045,3360,324,1.10,0.70
16046,3360,1,1.10,0.12
16047,3360,328,1.10,0.16
16048,3360,326,1.10,0.26
16049,3360,338,1.00,0.13
16050,3360,70,0.37,1.77
16051,3361,402,1.00,0.79
16052,3361,324,1.10,0.70
16053,3361,1,1.10,0.12
16054,3361,328,1.10,0.16
16055,3361,326,1.10,0.26
16056,3361,338,1.00,0.13
16057,3361,70,0.37,0.83
16058,3362,402,1.00,0.79
16059,3362,324,1.10,0.70
16060,3362,1,1.10,0.12
16061,3362,328,1.10,0.16
16062,3362,326,1.10,0.26
16063,3362,338,1.00,0.13
16064,3362,70,0.37,0.83
16065,3363,402,1.00,0.79
16066,3363,324,1.10,0.70
16067,3363,1,1.10,0.12
16068,3363,328,1.10,0.16
16069,3363,326,1.10,0.26
16070,3363,338,1.00,0.13
16071,3363,70,0.37,0.83
16072,3364,402,1.00,0.79
16073,3364,324,1.10,0.70
16074,3364,1,1.10,0.12
16075,3364,328,1.10,0.16
16076,3364,326,1.10,0.26
16077,3364,338,1.00,0.13
16078,3364,70,0.37,0.83
16079,3368,323,1.10,0.33
16080,3368,1,1.10,0.12
16081,3368,328,1.10,0.16
16082,3368,326,1.10,0.26
16083,3368,338,1.10,0.13
16084,3368,242,1.01,2.13
16085,3368,322,1.59,2.00
16086,3368,402,1.00,0.79
16087,3368,448,1.10,0.12
16088,3331,220,0.63,1.34
16089,3331,339,1.10,0.04
16090,3331,340,1.10,0.04
16091,3331,402,1.00,0.50
16092,3331,1,1.10,0.12
16093,3331,356,1.10,0.41
16094,3331,357,1.10,0.39
16095,3331,70,0.99,0.83
16096,3331,337,1.10,1.50
16098,3332,220,0.63,1.34
16099,3332,339,1.10,0.04
16100,3332,340,1.10,0.04
16101,3332,402,1.00,0.50
16102,3332,1,1.10,0.12
16103,3332,356,1.10,0.41
16104,3332,357,1.10,0.39
16105,3332,70,0.99,0.83
16106,3332,337,1.10,1.50
16107,3333,453,0.63,1.59
16108,3333,339,1.10,0.04
16109,3333,340,1.10,0.04
16110,3333,402,1.00,0.50
16111,3333,1,1.10,0.12
16112,3333,356,1.10,0.41
16113,3333,357,1.10,0.39
16114,3333,70,0.99,0.83
16115,3333,337,1.10,1.50
16116,3334,220,0.63,1.34
16117,3334,339,1.10,0.04
16118,3334,340,1.10,0.04
16119,3334,402,1.00,0.50
16120,3334,1,1.10,0.12
16121,3334,356,1.10,0.41
16122,3334,357,1.10,0.39
16123,3334,70,0.99,0.83
16124,3334,337,1.10,1.50
16125,3335,220,0.63,1.34
16126,3335,339,1.10,0.04
16127,3335,340,1.10,0.04
16128,3335,402,1.00,0.50
16129,3335,1,1.10,0.12
16130,3335,356,1.10,0.41
16131,3335,357,1.10,0.39
16132,3335,70,0.99,0.83
16133,3335,337,1.10,1.50
16134,3336,220,0.63,1.34
16135,3336,339,1.10,0.04
16136,3336,340,1.10,0.04
16137,3336,402,1.00,0.50
16138,3336,1,1.10,0.12
16139,3336,356,1.10,0.41
16140,3336,357,1.10,0.39
16142,3336,337,1.10,1.50
16143,3336,393,0.44,2.00
16144,3337,220,0.63,1.34
16145,3337,339,1.10,0.04
16146,3337,340,1.10,0.04
16147,3337,402,1.00,0.50
16148,3337,1,1.10,0.12
16149,3337,356,1.10,0.41
16150,3337,357,1.10,0.39
16151,3337,70,0.99,0.83
16152,3337,337,1.10,1.50
16153,3338,220,0.63,1.34
16154,3338,339,1.10,0.04
16155,3338,340,1.10,0.04
16156,3338,402,1.00,0.50
16157,3338,1,1.10,0.12
16158,3338,356,1.10,0.41
16159,3338,357,1.10,0.39
16160,3338,70,0.99,0.83
16161,3338,337,1.10,1.50
16162,3339,220,0.63,1.34
16163,3339,339,1.10,0.04
16164,3339,340,1.10,0.04
16165,3339,402,1.00,0.50
16166,3339,1,1.10,0.12
16167,3339,356,1.10,0.41
16168,3339,357,1.10,0.39
16169,3339,70,0.99,0.83
16170,3339,337,1.10,1.50
16171,3340,220,0.63,1.34
16172,3340,339,1.10,0.04
16173,3340,340,1.10,0.04
16174,3340,402,1.00,0.50
16175,3340,1,1.10,0.12
16176,3340,354,1.10,0.41
16177,3340,355,1.10,0.39
16178,3340,70,0.99,0.83
16179,3340,337,1.10,1.50
16180,3341,220,0.63,1.34
16181,3341,339,1.10,0.04
16182,3341,340,1.10,0.04
16183,3341,402,1.00,0.50
16184,3341,1,1.10,0.12
16185,3341,356,1.10,0.41
16186,3341,357,1.10,0.39
16187,3341,70,0.99,0.83
16188,3341,337,1.10,1.50
16189,3342,220,0.63,1.34
16190,3342,339,1.10,0.04
16191,3342,340,1.10,0.04
16192,3342,402,1.00,0.50
16193,3342,1,1.10,0.12
16194,3342,356,1.10,0.41
16195,3342,357,1.10,0.39
16196,3342,70,0.99,0.83
16197,3342,337,1.10,1.50
16198,3343,220,0.63,1.34
16199,3343,339,1.10,0.04
16200,3343,340,1.10,0.04
16201,3343,402,1.00,0.50
16202,3343,1,1.10,0.12
16203,3343,356,1.10,0.41
16204,3343,357,1.10,0.39
16205,3343,70,0.99,0.83
16206,3343,337,1.10,1.50
16207,3345,237,0.90,1.69
16208,3345,339,1.10,0.04
16209,3345,340,1.10,0.04
16210,3345,402,1.00,0.50
16211,3345,1,1.10,0.12
16212,3345,451,1.10,0.41
16213,3345,452,1.10,0.39
16215,3345,7,1.00,1.70
16218,3345,454,1.10,0.00
16219,3345,390,2.20,0.50
16220,3346,237,0.90,1.69
16221,3346,339,1.10,0.04
16222,3346,340,1.10,0.04
16223,3346,402,1.00,0.50
16224,3346,1,1.10,0.12
16225,3346,451,1.10,0.41
16226,3346,452,1.10,0.39
16227,3346,7,1.00,1.70
16230,3346,277,1.37,1.64
16231,3346,424,2.20,0.26
16232,3347,237,0.90,1.69
16233,3347,339,1.10,0.04
16234,3347,340,1.10,0.04
16235,3347,402,1.00,0.50
16236,3347,1,1.10,0.12
16237,3347,451,1.10,0.41
16238,3347,452,1.10,0.39
16239,3347,7,1.00,1.70
16240,3347,277,1.37,1.64
16241,3347,424,2.20,0.26
16242,3339,400,0.49,1.09
16243,3365,229,0.99,2.05
16244,3365,454,1.10,2.69
16245,3365,285,2.20,0.17
16246,3365,390,2.20,0.50
16247,3365,1,1.10,0.12
16248,3365,402,1.00,0.58
16249,3366,229,0.99,2.05
16250,3366,454,1.10,2.69
16251,3366,285,2.20,0.17
16252,3366,390,2.20,0.50
16253,3366,1,1.10,0.12
16254,3366,402,1.00,0.58
16255,3369,229,0.99,2.05
16257,3369,285,2.20,0.17
16259,3369,1,1.10,0.12
16260,3369,402,1.00,0.58
16261,3369,277,1.59,1.64
16263,3369,455,2.20,0.79
16264,3370,229,0.99,2.05
16265,3370,285,2.20,0.17
16266,3370,1,1.10,0.12
16267,3370,402,1.00,0.58
16268,3370,277,1.59,1.64
16269,3370,455,2.20,0.79
16270,3373,1,1.10,0.12
16271,3373,402,1.00,0.58
16272,3371,1,1.10,0.12
16273,3371,390,2.20,0.50
16274,3371,400,1.10,14.11
16275,3371,402,1.00,0.58
16276,3372,1,1.10,0.12
16277,3372,390,2.20,0.50
16278,3372,400,1.10,14.11
16279,3372,402,1.00,0.58
16280,3310,1,1.00,0.00
16281,3374,402,1.00,0.79
16282,3374,327,1.10,0.35
16283,3374,1,1.10,0.12
16284,3374,328,1.10,0.16
16285,3374,326,1.10,0.26
16286,3374,338,1.00,0.13
16288,3375,402,1.00,0.79
16289,3375,327,1.10,0.35
16290,3375,1,1.10,0.12
16291,3375,328,1.10,0.16
16292,3375,326,1.10,0.26
16293,3375,338,1.00,0.13
16294,3376,402,1.00,0.79
16295,3376,327,1.10,0.35
16296,3376,1,1.10,0.12
16297,3376,328,1.10,0.16
16298,3376,326,1.10,0.26
16299,3376,338,1.00,0.13
16300,3377,402,1.00,0.79
16301,3377,327,1.10,0.35
16302,3377,1,1.10,0.12
16303,3377,328,1.10,0.16
16304,3377,326,1.10,0.26
16305,3377,338,1.00,0.13
16306,3401,402,1.00,0.79
16307,3401,324,1.10,0.70
16308,3401,1,1.10,0.12
16309,3401,328,1.10,0.16
16310,3401,326,1.10,0.26
16311,3401,338,1.00,0.13
16312,3401,70,0.31,1.15
16313,3401,322,1.40,2.00
16314,3401,424,2.20,0.26
16315,3402,402,1.00,0.79
16316,3402,324,1.10,0.70
16317,3402,1,1.10,0.12
16318,3402,328,1.10,0.16
16319,3402,326,1.10,0.26
16320,3402,338,1.00,0.13
16321,3402,70,0.31,1.77
16322,3402,322,1.40,2.00
16323,3402,424,2.20,0.26
16324,3406,402,1.00,0.79
16325,3406,324,1.10,0.70
16326,3406,1,1.10,0.12
16327,3406,328,1.10,0.16
16328,3406,326,1.10,0.26
16329,3406,338,1.00,0.13
16330,3406,70,0.37,0.83
16332,3406,448,1.10,0.17
16333,3416,402,1.00,0.79
16334,3416,325,1.10,0.35
16335,3416,1,1.10,0.12
16336,3416,328,1.10,0.16
16337,3416,326,1.10,0.26
16338,3416,338,1.00,0.13
16339,3417,402,1.00,0.79
16340,3417,325,1.10,0.35
16341,3417,1,1.10,0.12
16342,3417,328,1.10,0.16
16343,3417,326,1.10,0.26
16344,3417,338,1.00,0.13
16345,3418,402,1.00,0.79
16346,3418,325,1.10,0.35
16347,3418,1,1.10,0.12
16348,3418,328,1.10,0.16
16349,3418,326,1.10,0.26
16350,3418,338,1.00,0.13
16351,3418,448,1.10,0.17
16352,3403,1,1.10,0.12
16353,3403,15,1.01,2.13
16354,3403,424,2.20,0.26
16355,3403,322,1.56,2.10
16356,3405,1,1.10,0.12
16357,3405,229,0.99,2.05
16358,3405,424,2.20,0.26
16359,3405,322,1.56,2.10
16360,3404,1,1.10,0.12
16361,3404,70,0.30,1.77
16362,3344,220,0.63,1.34
16363,3344,339,1.10,0.04
16364,3344,340,1.10,0.04
16365,3344,402,1.00,0.50
16366,3344,1,1.10,0.12
16367,3344,354,1.10,0.25
16368,3344,355,1.10,0.39
16369,3344,70,0.44,1.15
16370,3344,337,1.10,1.50
16371,3349,220,0.63,1.34
16372,3349,339,1.10,0.04
16373,3349,340,1.10,0.04
16374,3349,402,1.00,0.50
16375,3349,1,1.10,0.12
16376,3349,354,1.10,0.25
16377,3349,355,1.10,0.39
16378,3349,70,0.44,0.83
16379,3349,337,1.10,1.50
16380,3350,220,0.63,1.34
16381,3350,339,1.10,0.04
16382,3350,340,1.10,0.04
16383,3350,402,1.00,0.50
16384,3350,1,1.10,0.12
16385,3350,354,1.10,0.25
16386,3350,355,1.10,0.39
16387,3350,70,0.44,0.83
16388,3350,337,1.10,1.50
16389,3351,220,0.63,1.34
16390,3351,339,1.10,0.04
16391,3351,340,1.10,0.04
16392,3351,402,1.00,0.50
16393,3351,1,1.10,0.12
16394,3351,354,1.10,0.25
16395,3351,355,1.10,0.39
16396,3351,277,0.44,1.65
16397,3351,337,1.10,1.50
16398,3352,220,0.63,1.34
16399,3352,339,1.10,0.04
16400,3352,340,1.10,0.04
16401,3352,402,1.00,0.50
16402,3352,1,1.10,0.12
16403,3352,354,1.10,0.25
16404,3352,355,1.10,0.39
16405,3352,70,0.44,1.15
16406,3352,337,1.10,1.50
16407,3352,400,0.55,1.09
16408,3353,220,0.63,1.34
16409,3353,339,1.10,0.04
16410,3353,340,1.10,0.04
16411,3353,402,1.00,0.50
16412,3353,1,1.10,0.12
16413,3353,354,1.10,0.25
16414,3353,355,1.10,0.39
16415,3353,70,0.44,0.83
16416,3353,337,1.10,1.50
16417,3382,1,1.10,0.12
16418,3382,362,1.10,0.24
16419,3382,363,1.10,0.29
16420,3382,339,1.10,0.04
16421,3382,11,1.10,0.80
16422,3382,340,1.10,0.04
16423,3382,402,1.00,0.50
16424,3382,70,0.57,1.77
16425,3383,1,1.10,0.12
16426,3383,362,1.10,0.24
16427,3383,363,1.10,0.29
16428,3383,339,1.10,0.04
16429,3383,11,1.10,0.80
16430,3383,340,1.10,0.04
16431,3383,402,1.00,0.50
16432,3383,70,1.95,1.77
16433,3384,1,1.10,0.12
16434,3384,362,1.10,0.24
16435,3384,363,1.10,0.29
16436,3384,339,1.10,0.04
16437,3384,7,1.10,1.70
16438,3384,340,1.10,0.04
16439,3384,402,1.00,0.50
16440,3384,70,1.38,1.77
16441,3384,15,0.79,2.13
16442,3385,1,1.10,0.12
16443,3385,362,1.10,0.24
16444,3385,363,1.10,0.29
16445,3385,339,1.10,0.04
16446,3385,7,1.10,1.70
16447,3385,340,1.10,0.04
16448,3385,402,1.00,0.50
16449,3385,70,1.38,1.77
16450,3385,15,0.79,2.13
16451,3387,1,1.10,0.12
16452,3387,362,1.10,0.24
16453,3387,363,1.10,0.29
16454,3387,339,1.10,0.04
16455,3387,11,1.10,0.80
16456,3387,340,1.10,0.04
16457,3387,402,1.00,0.50
16458,3387,70,1.95,1.77
16459,3389,1,1.10,0.12
16460,3389,362,1.10,0.24
16461,3389,363,1.10,0.31
16462,3389,339,1.10,0.04
16463,3389,11,1.10,0.80
16464,3389,340,1.10,0.04
16465,3389,402,1.00,0.50
16467,3390,1,1.10,0.12
16468,3390,350,1.10,0.24
16469,3390,351,1.10,0.31
16470,3390,339,1.10,0.04
16471,3390,11,1.10,0.80
16472,3390,340,1.10,0.04
16473,3390,402,1.00,0.50
16474,3390,70,0.57,1.15
16475,3391,1,1.10,0.12
16476,3391,350,1.10,0.24
16477,3391,351,1.10,0.31
16478,3391,339,1.10,0.04
16479,3391,11,1.10,0.80
16480,3391,340,1.10,0.04
16481,3391,402,1.00,0.50
16482,3391,70,1.72,1.77
16483,3391,37,1.10,4.38
16484,3392,1,1.10,0.12
16487,3392,339,1.10,0.04
16492,3392,229,0.70,2.05
16493,3392,70,1.32,1.77
16494,3392,350,1.10,0.24
16495,3392,351,1.10,0.31
16497,3392,8,1.10,1.60
16498,3392,340,1.10,0.04
16499,3392,402,1.00,0.50
16510,3393,1,1.10,0.12
16511,3393,339,1.10,0.04
16512,3393,229,0.70,2.05
16513,3393,70,1.32,1.77
16514,3393,350,1.10,0.24
16515,3393,351,1.10,0.31
16516,3393,8,1.10,1.60
16517,3393,340,1.10,0.04
16518,3393,402,1.00,0.50
16519,3394,1,1.10,0.12
16520,3394,339,1.10,0.04
16521,3394,220,0.65,1.34
16523,3394,350,1.10,0.24
16524,3394,351,1.10,0.31
16525,3394,8,1.10,1.60
16526,3394,340,1.10,0.04
16527,3394,402,1.00,0.50
16528,3395,1,1.10,0.12
16529,3395,339,1.10,0.04
16530,3395,220,0.65,1.34
16531,3395,350,1.10,0.24
16532,3395,351,1.10,0.31
16533,3395,8,1.10,1.60
16534,3395,340,1.10,0.04
16535,3395,402,1.00,0.50
16536,3398,220,0.63,1.34
16537,3398,339,1.10,0.04
16538,3398,340,1.10,0.04
16539,3398,402,1.00,0.50
16540,3398,1,1.10,0.12
16541,3398,356,1.10,0.41
16542,3398,357,1.10,0.39
16543,3398,70,0.99,0.83
16544,3398,337,1.10,1.50
16545,3399,220,0.63,1.34
16546,3399,339,1.10,0.04
16547,3399,340,1.10,0.04
16548,3399,402,1.00,0.50
16549,3399,1,1.10,0.12
16550,3399,356,1.10,0.41
16551,3399,357,1.10,0.39
16552,3399,337,1.10,1.50
16553,3399,393,0.44,2.00
16554,3408,1,1.10,0.12
16555,3408,350,1.10,0.24
16556,3408,351,1.10,0.31
16557,3408,339,1.10,0.04
16558,3408,11,1.10,0.80
16559,3408,340,1.10,0.04
16560,3408,402,1.00,0.50
16562,3407,1,1.10,0.12
16563,3407,350,1.10,0.24
16564,3407,351,1.10,0.31
16565,3407,339,1.10,0.04
16566,3407,11,1.10,0.80
16567,3407,340,1.10,0.04
16568,3407,402,1.00,0.50
16569,3408,70,1.73,0.83
16570,3409,1,1.10,0.12
16571,3409,350,1.10,0.24
16572,3409,351,1.10,0.31
16573,3409,339,1.10,0.04
16574,3409,11,1.10,0.80
16575,3409,340,1.10,0.04
16576,3409,402,1.00,0.50
16577,3409,70,1.72,1.77
16578,3409,37,1.10,4.38
16579,3410,1,1.10,0.12
16580,3410,339,1.10,0.04
16581,3410,229,0.70,2.05
16582,3410,70,1.32,1.77
16583,3410,350,1.10,0.24
16584,3410,351,1.10,0.31
16585,3410,8,1.10,1.60
16586,3410,340,1.10,0.04
16587,3410,402,1.00,0.50
16588,3411,1,1.10,0.12
16589,3411,339,1.10,0.04
16590,3411,229,0.70,2.05
16591,3411,70,1.32,1.77
16592,3411,350,1.10,0.24
16593,3411,351,1.10,0.31
16594,3411,8,1.10,1.60
16595,3411,340,1.10,0.04
16596,3411,402,1.00,0.50
16597,3412,1,1.10,0.12
16598,3412,339,1.10,0.04
16599,3412,220,0.65,1.34
16600,3412,350,1.10,0.24
16601,3412,351,1.10,0.31
16602,3412,8,1.10,1.60
16603,3412,340,1.10,0.04
16604,3412,402,1.00,0.50
16605,3415,1,1.10,0.12
16606,3415,339,1.10,0.04
16607,3415,220,0.65,1.34
16608,3415,350,1.10,0.24
16609,3415,351,1.10,0.31
16610,3415,8,1.10,1.60
16611,3415,340,1.10,0.04
16612,3415,402,1.00,0.50
16613,3419,1,1.10,0.12
16614,3419,362,1.10,0.24
16615,3419,363,1.10,0.29
16616,3419,339,1.10,0.04
16617,3419,11,1.10,0.80
16618,3419,340,1.10,0.04
16619,3419,402,1.00,0.50
16620,3419,70,0.57,1.77
16631,3420,1,1.10,0.12
16632,3420,362,1.10,0.24
16633,3420,363,1.10,0.29
16634,3420,339,1.10,0.04
16635,3420,11,1.10,0.80
16636,3420,340,1.10,0.04
16637,3420,402,1.00,0.50
16638,3420,70,0.57,1.77
