"IdRecibos","IdOrdenes","Fecha","Cantidad","IdMaquileros","Observaciones","TipoPrendas","Inventariado"
521,329,04/08/2006 00:00:00,4800,16,"rem.47",,1
522,318,24/07/2006 00:00:00,521,19,"rem.16",,1
523,275,16/08/2006 00:00:00,864,13,"rem.221",,1
524,304,23/08/2006 00:00:00,930,11,"rem.87",,1
525,303,23/08/2006 00:00:00,1038,11,"rem.88",,1
526,279,25/08/2006 00:00:00,864,13,"rem.225",,1
527,281,25/08/2006 00:00:00,864,13,"rem.224",,1
528,304,30/08/2006 00:00:00,953,11,"rem.89",,1
529,302,30/08/2006 00:00:00,2043,11,"rem.91",,1
530,246,30/08/2006 00:00:00,160,11,"rem.90",,1
531,280,31/08/2006 00:00:00,832,17,"rem.15",,1
532,280,01/09/2006 00:00:00,3,17,"REM.16",,1
533,277,04/09/2006 00:00:00,864,13,"rem.46",,1
534,282,04/09/2006 00:00:00,864,13,"rem.47",,1
535,274,05/09/2006 00:00:00,862,17,"rem.17",,1
536,274,06/09/2006 00:00:00,2,17,"rem.18",,1
537,276,06/09/2006 00:00:00,864,17,"rem.19",,1
538,280,06/09/2006 00:00:00,28,17,"rem.22",,1
539,278,06/09/2006 00:00:00,851,17,"rem.20",,1
540,306,06/09/2006 00:00:00,475,11,"rem.92",,1
541,190,06/09/2006 00:00:00,487,17,"rem.21",,1
542,306,13/09/2006 00:00:00,5,11,"rem.93",,1
543,308,13/09/2006 00:00:00,1932,11,"rem.94",,1
544,305,21/09/2006 00:00:00,1092,11,"rem.95",,1
545,310,21/09/2006 00:00:00,1464,11,"rem.96",,1
546,283,20/09/2006 00:00:00,864,13,"rem.261",,1
547,285,20/09/2006 00:00:00,864,13,"rem.263",,1
548,287,20/09/2006 00:00:00,864,13,"rem.265",,1
549,288,20/09/2006 00:00:00,864,13,"rem.262",,1
550,284,22/09/2006 00:00:00,868,17,"rem.25",,1
551,286,22/09/2006 00:00:00,864,17,"rem.26",,1
552,328,04/10/2006 00:00:00,1576,17,"rem.s/n",,1
553,328,05/10/2006 00:00:00,800,17,"rem.s/n",,1
554,343,09/10/2006 00:00:00,3200,16,"rem.s/n",,1
555,343,,0,16,,,1
556,339,30/09/2006 00:00:00,707,16,"rem.40",,1
557,340,30/09/2006 00:00:00,1003,16,"rem.41",,1
558,340,05/10/2006 00:00:00,1382,16,"sin rem.",,1
559,339,05/10/2006 00:00:00,491,16,"sin rem.",,1
560,284,22/09/2006 00:00:00,2,17,"rem.27",,1
561,344,09/10/2006 00:00:00,800,16,"rem.1",,1
562,338,09/10/2006 00:00:00,1196,16,"rem.2",,1
563,341,10/10/2006 00:00:00,457,16,"rem.1",,1
564,342,10/09/2006 00:00:00,2399,22,"rem.01",,1
565,336,09/10/2006 00:00:00,2634,11,"rem.s/n",,1
566,337,11/10/2006 00:00:00,2235,,"rem.152",,1
567,337,11/10/2006 00:00:00,2310,13,"rem.153",,1
568,309,09/10/2006 00:00:00,1104,11,"rem.s/n",,1
569,313,09/10/2006 00:00:00,793,11,"rem.s/n",,1
570,314,09/10/2006 00:00:00,1092,11,,,1
571,328,12/10/2006 00:00:00,656,17,"rem.s/n",,1
572,336,12/10/2006 00:00:00,4557,11,"rem.s/n",,1
573,313,12/10/2006 00:00:00,448,11,"rem.s/n",,1
574,337,12/10/2006 00:00:00,2066,13,"rem.155",,1
575,313,17/10/2006 00:00:00,344,11,"rem.s/n",,1
576,337,18/01/2006 00:00:00,2775,13,"rem.158",,1
577,289,18/10/2006 00:00:00,848,11,,,1
578,292,18/10/2006 00:00:00,848,11,,,1
579,311,18/10/2006 00:00:00,552,11,"rem.s/n",,1
580,337,19/10/2006 00:00:00,750,13,"rem.159",,1
581,341,19/10/2006 00:00:00,798,16,"rem.108",,1
582,341,20/10/2006 00:00:00,335,16,"rem.118",,1
583,337,20/10/2006 00:00:00,1104,13,"rem.161",,1
584,337,23/10/2006 00:00:00,1051,13,"rem.s/n",,1
585,311,25/10/2006 00:00:00,552,11,"rem.s/n",,1
586,290,25/10/2006 00:00:00,846,11,"rem.s/n",,1
587,294,25/10/2006 00:00:00,850,11,"rem.s/n",,1
588,291,25/10/2006 00:00:00,848,11,"rem.s/n",,1
589,293,25/10/2006 00:00:00,845,11,"rem.s/n",,1
590,328,25/10/2006 00:00:00,1392,17,"rem.s/n",,1
591,348,01/11/2006 00:00:00,532,16,"rem.134",,1
592,348,,,0,,,1
593,307,03/11/2006 00:00:00,240,11,"rem.s/n",,1
594,312,03/11/2006 00:00:00,612,11,"rem.s/n",,1
595,363,03/11/2006 00:00:00,2950,11,"rem.s/n",,1
596,365,04/11/2006 00:00:00,1003,22,"rem.s/n",,1
597,365,04/11/2006 00:00:00,200,22,"rem.s/n",,1
598,366,04/11/2006 00:00:00,1427,22,"rem.s/n DE MERCEDES GZZ. FALTAN 7 PRS.",,1
599,366,05/11/2006 00:00:00,900,21,"rem.s/n",,1
600,367,03/11/2006 00:00:00,650,19,"rem.s/n",,1
601,368,03/11/2006 00:00:00,264,19,"rem.s/n",,1
602,366,06/11/2006 00:00:00,900,21,"rem.s/n",,1
603,367,06/11/2006 00:00:00,715,19,"rem.s/n",,1
604,368,06/11/2006 00:00:00,117,19,"rem.s/n",,1
605,367,08/11/2006 00:00:00,518,19,"rem.s/n",,1
606,368,08/11/2006 00:00:00,110,19,"rem.s/n",,1
607,313,09/11/2006 00:00:00,452,11,"rem.s/n",,1
608,337,,,,,,1
609,364,08/11/2006 00:00:00,2047,13,"rem.272",,1
610,369,09/11/2006 00:00:00,1470,11,"rem.s/n",,1
611,363,09/11/2006 00:00:00,1440,11,"rem.s/n",,1
612,364,09/11/2006 00:00:00,707,13,"rem.s/n",,1
613,367,09/11/2006 00:00:00,206,19,"rem.s/n",,1
614,368,09/11/2006 00:00:00,301,19,"rem.s/n",,1
615,308,09/11/2006 00:00:00,245,11,"rem.s/n",,1
616,371,14/11/2006 00:00:00,2350,17,"rem.s/n",,1
617,345,13/11/2006 00:00:00,540,13,"rem.227",,1
618,364,13/11/2006 00:00:00,2562,13,"rem.226",,1
619,372,13/11/2006 00:00:00,922,22,"rem.s/n",,1
620,373,13/11/2006 00:00:00,1195,22,"rem.s/n",,1
621,372,14/11/2006 00:00:00,359,22,"rem.s/n",,1
622,371,14/11/2006 00:00:00,414,17,"rem.s/n",,1
623,372,15/11/2006 00:00:00,1107,22,"rem.s/n",,1
624,347,15/11/2006 00:00:00,540,16,"rem.",,1
625,353,15/11/2006 00:00:00,720,16,"rem.169",,1
626,352,16/11/2006 00:00:00,720,16,"rem.174",,1
627,349,16/11/2006 00:00:00,540,16,"rem.173",,1
628,354,16/11/2006 00:00:00,720,16,"rem.172",,1
629,328,16/11/2006 00:00:00,300,17,"rem.s/n",,1
630,371,16/11/2006 00:00:00,170,17,"rem.s/n",,1
631,364,16/11/2006 00:00:00,1478,13,"rem.272",,1
632,364,16/11/2006 00:00:00,565,13,"rem.274",,1
633,374,16/11/2006 00:00:00,240,13,"rem.273",,1
634,328,22/11/2006 00:00:00,299,17,"rem-s/n",,1
635,364,22/11/2006 00:00:00,1441,13,"rem.231",,1
636,375,22/11/2006 00:00:00,711,11,"rem.s/n",,1
637,377,22/11/2006 00:00:00,900,11,"rem.s/n",,1
638,374,22/11/2006 00:00:00,564,13,"rem.228",,1
639,351,22/11/2006 00:00:00,716,11,"rem.s/n",,1
640,346,22/11/2006 00:00:00,345,11,"rem.s/n",,1
641,350,22/11/2006 00:00:00,720,13,"rem.229",,1
642,375,24/11/2006 00:00:00,470,11,"rem.s/n",,1
643,346,24/11/2006 00:00:00,173,11,"rem.s/n",,1
644,377,24/11/2006 00:00:00,900,11,"rem.s/n",,1
645,364,,,,,,1
646,370,22/11/2006 00:00:00,1572,13,"rem.231",,1
647,381,27/11/2006 00:00:00,600,22,"rem.s/n",,1
648,381,29/11/2006 00:00:00,1020,,"rem.276 de TOMAS PE•A",,1
649,378,29/11/2006 00:00:00,798,11,"rem.s/n",,1
650,375,29/11/2006 00:00:00,393,11,"rem.s/n",,1
651,376,29/11/2006 00:00:00,2399,11,"rem.s/n",,1
652,381,29/11/2006 00:00:00,1379,,"rem.278 de TOMAS PE•A",,1
653,382,28/11/2006 00:00:00,793,13,"REM.280",,1
654,370,24/11/2006 00:00:00,649,13,"rem.232",,1
655,370,29/11/2006 00:00:00,508,13,"rem.277",,1
656,380,30/11/2006 00:00:00,4800,6,"rem.24714,715,718,719",,1
657,381,01/12/2006 00:00:00,600,22,"rem.s/n",,1
658,379,01/12/2006 00:00:00,2389,22,"rem.s/n",,1
659,377,06/12/2006 00:00:00,537,11,"rem.s/n",,1
660,375,06/12/2006 00:00:00,734,11,"rem.s/n",,1
661,376,06/12/2006 00:00:00,2392,11,"rem.s/n",,1
662,375,08/12/2006 00:00:00,70,11,"rem.s/n",,1
663,376,08/12/2006 00:00:00,1,11,"rem.s/n",,1
664,377,08/12/2006 00:00:00,1259,11,"rem.s/n",,1
665,417,15/12/2006 00:00:00,1800,13,"rem.233",,1
666,384,15/12/2007 00:00:00,960,11,"rem.s/n",,1
667,385,15/12/2007 00:00:00,2280,11,"rem.s/n",,1
668,417,21/12/2006 00:00:00,1800,13,"rem.236",,1
669,418,21/12/2006 00:00:00,3600,13,"rem.235",,1
670,416,29/12/2006 00:00:00,2780,22,"rem.s/n",,1
671,383,02/01/2007 00:00:00,3086,11,"rem.s/n",,1
672,386,02/01/2007 00:00:00,1139,11,,,1
673,387,02/01/2007 00:00:00,2387,11,,,1
674,386,04/01/2007 00:00:00,738,11,,,1
675,388,04/01/2007 00:00:00,2386,11,,,1
676,395,04/01/2007 00:00:00,504,11,"rem.s/n",,1
677,416,06/01/2007 00:00:00,420,22,"rem.s/n",,1
678,375,04/01/2007 00:00:00,19,11,"rem.s/n",,1
679,415,10/01/2007 00:00:00,2838,13,"rem.166",,1
680,383,10/01/2007 00:00:00,698,11,"rem.s/n",,1
681,400,10/01/2007 00:00:00,504,11,"rem.s/n",,1
682,401,10/01/2007 00:00:00,504,11,"rem.s/n",,1
683,401,25/01/2007 00:00:00,504,11,"rem.s/n",,1
684,415,12/01/2007 00:00:00,335,13,"rem.167",,1
685,394,17/01/2007 00:00:00,752,11,"rem.s/n",,1
686,397,17/01/2007 00:00:00,504,11,"rem.s/n",,1
687,398,17/01/2007 00:00:00,924,11,"rem.s/n",,1
688,389,19/01/2007 00:00:00,2796,13,"rem.171",,1
689,394,19/01/2007 00:00:00,252,11,"rem.s/n",,1
690,395,19/01/2007 00:00:00,420,11,"rem.s/n",,1
691,397,19/01/2007 00:00:00,492,11,"rem.s/n",,1
692,398,19/01/2007 00:00:00,84,11,"rem.s/n",,1
693,402,22/01/2007 00:00:00,252,11,"rem.s/n",,1
694,394,23/01/2007 00:00:00,4,11,"rem.s/n",,1
695,397,23/01/2007 00:00:00,12,11,"rem.s/n",,1
696,395,23/01/2007 00:00:00,84,11,"rem.s/n",,1
697,396,23/01/2007 00:00:00,1008,11,,,1
698,399,25/01/2007 00:00:00,1008,11,"rem.s/n",,1
699,402,25/01/2007 00:00:00,252,11,"rem.s/n",,1
700,411,25/01/2007 00:00:00,504,11,"rem.s/n",,1
701,402,31/01/2007 00:00:00,503,11,"rem.s/n",,1
702,405,31/01/2007 00:00:00,1008,11,,,1
703,400,07/02/2007 00:00:00,347,11,"rem.s/n",,1
704,403,07/02/2007 00:00:00,486,11,"rem.s/n",,1
705,407,07/02/2007 00:00:00,244,11,"rem.s/n",,1
706,410,07/02/2007 00:00:00,504,11,"rem.s/n",,1
707,411,07/02/2007 00:00:00,504,11,"rem.s/n",,1
708,403,09/02/2007 00:00:00,504,11,"rem.s/n",,1
709,407,09/02/2007 00:00:00,504,11,"rem.s/n",,1
710,408,09/02/2007 00:00:00,336,11,"rem.s/n",,1
711,409,09/02/2007 00:00:00,1008,11,,,1
712,404,14/02/2007 00:00:00,1008,11,"rem.s/n",,1
713,406,01/02/2007 00:00:00,846,11,,,1
714,407,14/02/2007 00:00:00,260,11,"rem.s/n",,1
715,408,14/02/2007 00:00:00,168,11,"rem.s/n",,1
716,410,14/02/2007 00:00:00,366,11,"rem.s/n",,1
717,428,22/02/2007 00:00:00,840,11,"rem.s/n",,1
718,424,22/02/2007 00:00:00,627,11,,,1
719,412,22/02/2007 00:00:00,504,11,"rem.s/n",,1
720,413,22/02/2007 00:00:00,1008,11,,,1
721,421,22/02/2007 00:00:00,352,11,"rem.s/n",,1
722,389,23/02/2007 00:00:00,745,13,"rem.292",,1
723,391,23/02/2007 00:00:00,1906,13,"rem.289",,1
724,392,23/02/2007 00:00:00,1901,13,"rem.288",,1
725,421,23/02/2007 00:00:00,176,11,"rem.s/n",,1
726,412,01/03/2007 00:00:00,504,11,"rem.s/n",,1
727,422,01/03/2007 00:00:00,540,11,"rem.s/n",,1
728,423,01/03/2007 00:00:00,359,11,"rem.s/n",,1
729,425,01/03/2007 00:00:00,140,11,"rem.s/n",,1
730,426,01/03/2007 00:00:00,649,11,"rem.s/n",,1
731,421,01/03/2007 00:00:00,5,11,"rem.s/n",,1
732,390,02/03/2007 00:00:00,360,22,"rem.s/n",,1
733,390,05/03/2007 00:00:00,561,22,"rem.s/n",,1
734,390,06/03/2007 00:00:00,32,22,"rem.s/n",,1
735,423,07/03/2007 00:00:00,180,11,"sem.s/n",,1
736,425,07/03/2007 00:00:00,490,11,"rem.s/n",,1
737,427,07/03/2007 00:00:00,631,11,"rem.s/n",,1
738,430,07/03/2007 00:00:00,2332,13,"rem.s/n",,1
739,431,09/03/2007 00:00:00,1945,13,"rem.179",,1
740,430,13/03/2007 00:00:00,445,13,"rem.181",,1
741,432,14/03/2007 00:00:00,180,11,,,1
742,437,14/03/2007 00:00:00,180,11,,,1
743,436,14/03/2007 00:00:00,180,11,"rem.s/n",,1
744,408,21/03/2007 00:00:00,504,11,"rem.s/n",,1
745,414,21/03/2007 00:00:00,972,11,"rem.s/n",,1
746,427,21/03/2007 00:00:00,17,11,"rem.s/n",,1
747,433,21/03/2007 00:00:00,180,11,"rem.s/n",,1
748,435,21/03/2007 00:00:00,180,11,"rem.s/n",,1
749,440,21/03/2007 00:00:00,180,11,"rem.s/n",,1
750,441,21/03/2007 00:00:00,180,11,"rem.s/n",,1
751,445,29/03/2007 00:00:00,3200,13,"rem.184",,1
752,446,29/03/2007 00:00:00,1800,11,"rem.s/n",,1
753,438,29/03/2007 00:00:00,180,11,"rem.s/n",,1
754,434,03/04/2007 00:00:00,180,11,"rem.s/n",,1
755,439,03/04/2007 00:00:00,180,11,"rem.s/n",,1
756,442,10/04/2007 00:00:00,800,11,"rem.s/n",,1
757,444,20/04/2007 00:00:00,1700,11,"rem.s/n",,1
758,461,20/04/2007 00:00:00,438,11,"rem,s/n chamarras",,1
759,461,20/04/2007 00:00:00,240,11,"rem.s/n pantalon",,1
760,462,20/04/2007 00:00:00,1054,11,"rem.s/n chamarras",,1
761,462,20/04/2007 00:00:00,679,11,"rem.s/n pantalon",,1
762,461,23/04/2007 00:00:00,198,11,"rem.s/n pantalon",,1
763,462,23/04/2007 00:00:00,384,11,"rem.s/n pantalon",,1
764,450,23/04/2007 00:00:00,1498,22,"rem.s/n blusa",,1
765,447,24/04/2007 00:00:00,1022,13,"rem.s/n playera",,1
766,449,24/04/2007 00:00:00,1850,13,"rem.s/n playera",,1
767,449,24/04/2007 00:00:00,2648,13,"rem.s/n bermuda",,1
768,450,25/04/2007 00:00:00,1510,22,"rem.s/n pantalon",,1
769,447,25/04/2007 00:00:00,502,13,"rem.s/n playera",,1
770,448,26/04/2007 00:00:00,724,13,"rem.185 blusa",,1
771,448,26/04/2007 00:00:00,724,13,"rem.s/n pantalon",,1
772,449,26/04/2007 00:00:00,798,13,"rem.186 playera",,1
773,447,26/04/2007 00:00:00,1494,13,"rem.s/n pantalon",,1
774,443,07/05/2007 00:00:00,3480,13,"rem.244",,1
775,443,08/05/2007 00:00:00,120,13,"rem.245",,1
776,444,08/05/2007 00:00:00,1500,11,"rem.s/n",,1
777,451,08/05/2007 00:00:00,558,11,"rem.s/n",,1
778,452,10/05/2007 00:00:00,342,11,"rem.s/n",,1
779,454,10/05/2007 00:00:00,1404,11,"rem,s/n",,1
780,453,10/05/2007 00:00:00,552,11,"rem.s/n",,1
781,456,11/05/2007 00:00:00,1210,22,"rem.s/n",,1
782,460,11/05/2007 00:00:00,1471,22,"rem.s/n",,1
783,458,11/05/2007 00:00:00,804,13,"rem.247",,1
784,457,11/05/2007 00:00:00,1021,13,"rem.248",,1
785,456,15/05/2007 00:00:00,300,22,"rem.s/n",,1
786,460,15/05/2007 00:00:00,17,22,"rem.s/n",,1
787,451,17/05/2007 00:00:00,846,11,"rem.s/n",,1
788,452,17/05/2007 00:00:00,1195,11,"rem.s/n",,1
789,455,17/05/2007 00:00:00,1082,11,"rem.s-n",,1
790,453,17/05/2007 00:00:00,552,11,"rem.s/n",,1
791,457,14/05/2007 00:00:00,1025,13,"rem.250",,1
792,452,18/05/2007 00:00:00,513,11,"rem.s/n",,1
793,456,21/05/2007 00:00:00,20,22,"rem.s/n",,1
794,456,21/05/2007 00:00:00,7,22,"rem.s/n",,1
795,460,21/05/2007 00:00:00,14,22,"rem.s/n",,1
796,463,25/05/2007 00:00:00,1896,13,"rem.107",,1
797,464,30/05/2007 00:00:00,1896,11,"rem.s/n",,1
798,467,30/05/2007 00:00:00,300,11,"rem.s/n",,1
799,468,30/05/2007 00:00:00,1256,11,"rem.s/n",,1
800,467,05/06/2007 00:00:00,1206,11,"rem.s/n",,1
801,468,05/06/2007 00:00:00,251,11,"rem.s/n",,1
802,469,05/06/2007 00:00:00,1482,11,"rem.s/n",,1
803,474,05/06/2007 00:00:00,1032,11,"rem.s/n",,1
804,465,14/06/2007 00:00:00,4,11,"rem.s/n",,1
805,466,14/06/2007 00:00:00,4,11,"rem.s/n",,1
806,465,20/06/2007 00:00:00,1502,11,"rem.s/n",,1
807,471,20/06/2007 00:00:00,2084,13,"Entrego Tomas a Victor directo",,1
808,472,20/06/2007 00:00:00,1004,11,"rem.s/n",,1
809,473,20/06/2007 00:00:00,436,11,"rem.s/n",,1
810,466,23/06/2007 00:00:00,1496,11,"rem.s/n",,1
811,470,23/06/2007 00:00:00,516,11,"rem.s/n",,1
812,466,26/06/2007 00:00:00,4,11,"rem.s/n",,1
813,472,29/06/2007 00:00:00,28,11,"rem.s-n",,1
814,455,12/07/2007 00:00:00,16,11,"rem.s-n",,1
815,470,04/07/2007 00:00:00,516,11,"rem.s-n",,1
816,473,04/07/2007 00:00:00,1577,11,"rem.s-n",,1
817,495,06/07/2007 00:00:00,8,13,"rem.111 conjuntos",,1
818,471,11/07/2007 00:00:00,1004,11,"rem.s/n",,1
819,473,11/07/2007 00:00:00,42,11,"rem.s-n",,1
820,501,11/07/2007 00:00:00,480,11,"rem.s-n",,1
821,502,11/07/2007 00:00:00,960,11,,,1
822,500,11/07/2007 00:00:00,797,11,"rem.s-n",,1
823,498,14/07/2007 00:00:00,960,11,"rem.s/n",,1
824,499,12/07/2007 00:00:00,960,11,"rem.s/n",,1
825,500,12/07/2007 00:00:00,160,11,"rem.s/n",,1
826,501,12/07/2007 00:00:00,480,11,"rem.s/n",,1
827,495,24/07/2007 00:00:00,7500,13,"ENTREGA DIRECTA A CEDIS SUDADERA",,1
828,495,24/07/2007 00:00:00,9420,13,"ENTREGA DIRECTA A CEDIS PANTALON",,1
829,495,26/07/2007 00:00:00,144,13,"REM.S/N SUDADERA",,1
830,495,26/07/2007 00:00:00,90,13,"REM.S/N PANTALON",,1
831,495,27/07/2007 00:00:00,5832,13,"ENTREGA DIRECTA A GLOBAL PANTALON",,1
832,495,27/07/2007 00:00:00,6744,13,"ENTREGA DIRECTA A GLOBAL SUDADERA",,1
833,529,31/07/2007 00:00:00,1654,11,"rem.s/n",,1
834,504,31/07/2007 00:00:00,360,11,"rem.s/n chamarras",,1
835,495,02/08/2007 00:00:00,10,13,"REM.S/N SUDADERA",,1
836,495,02/08/2007 00:00:00,49,13,"REM.S/N PANTALON",,1
837,505,02/08/2007 00:00:00,228,11,"REM.S/N PANTALON",,1
838,503,02/08/2007 00:00:00,615,11,"REM.S/N PANTALON",,1
839,530,02/08/2007 00:00:00,599,11,"REM.S/N DOS TALLAS M=160,G=439",,1
840,529,02/08/2007 00:00:00,3,11,"rem.s/n",,1
841,503,02/08/2007 00:00:00,270,11,"REM.S/N CHAMARRA",,1
842,507,06/08/2007 00:00:00,1794,13,"REM.S/N SUDADERA TOM",,1
843,507,06/08/2007 00:00:00,1638,,"REM.S/N PANTALON TOM",,1
844,507,06/08/2007 00:00:00,660,25,"REM.S/N PANTALON JASPE",,1
845,507,11/08/2007 00:00:00,4320,25,"REM.S/N SUDADERA JASPE Y MNO.",,1
846,507,11/08/2007 00:00:00,3264,25,"REM.S/N PANTALON JASPE Y MNO.",,1
847,505,09/08/2007 00:00:00,229,11,"REM.S/N CHAMARRA",,1
848,503,09/08/2007 00:00:00,232,11,"REM.S/N CHAMARRA",,1
849,527,09/08/2007 00:00:00,540,11,"REM.S/N",,1
850,528,09/08/2007 00:00:00,901,11,"REM.S/N",,1
851,530,09/08/2007 00:00:00,1796,11,"REM.S/N",,1
852,492,17/08/2007 00:00:00,3022,4,"rem.431",,1
853,516,17/08/2007 00:00:00,958,11,"rem.s/r",,1
854,503,17/08/2007 00:00:00,116,11,"REM.S/N CHAMARRA",,1
855,514,17/08/2007 00:00:00,720,11,"REM.S/N",,1
856,513,17/08/2007 00:00:00,958,11,"REM.S/N se devolvio esta mercancia y la regreso el 23-08",,1
857,511,17/08/2007 00:00:00,481,11,"REM.S/N",,1
858,494,18/08/2007 00:00:00,3942,15,"REM.S/N  Recogio Juan y entrego a idvanse el 20-08",,1
859,493,18/08/2007 00:00:00,4024,15,"rem.s/n recogio Juan bautista y entrego en idvanse",,1
860,515,20/08/2007 00:00:00,480,11,"rem.s/n",,1
861,493,17/08/2007 00:00:00,16,15,"rem.s/n",,1
862,494,17/08/2007 00:00:00,16,15,"REM.S/N ENTREGO GENOVEVA A IDVANSE",,1
863,488,21/08/2007 00:00:00,1690,13,"rem.s/n entrego directo a idvanse",,1
864,511,24/08/2007 00:00:00,480,11,"rem.s/n",,1
865,514,24/08/2007 00:00:00,240,11,"REM.S/N",,1
866,515,23/08/2007 00:00:00,480,11,"rem.s/n",,1
867,551,23/08/2007 00:00:00,1315,6,"rem.26707 recogio Juan B. Y entrego directo a idvanse",,1
868,551,23/08/2007 00:00:00,197,6,"rem.26708 recogio Juan B. Y entrego directo a idvanse",,1
869,551,23/08/2007 00:00:00,1330,6,"rem.26721 recogio Juan B. Y entrego directo a idvanse",,1
870,551,23/08/2007 00:00:00,182,6,"rem.26722 recogio Juan B. Y entrego directo a idvanse",,1
871,551,23/08/2007 00:00:00,1364,6,"rem.26731 recogio Juan B. Y entrego directo a idvanse",,1
872,551,23/08/2007 00:00:00,148,6,"rem.26732 recogio Juan B. Y entrego directo a idvanse",,1
873,551,23/08/2007 00:00:00,1356,6,"rem.26733 recogio Juan B. Y entrego directo a idvanse",,1
874,551,23/08/2007 00:00:00,127,6,"rem.26734 recogio Juan B. Y entrego directo a idvanse",,1
875,552,23/08/2007 00:00:00,1399,6,"rem.26736 entrego Juan B. Directo a idvanse",,1
876,552,23/08/2007 00:00:00,217,6,"rem.26737 entrego Juan B. Directo a idvanse",,1
877,553,23/08/2007 00:00:00,843,6,"rem.26738 entrego Juan B. Directo a idvanse",,1
878,553,23/08/2007 00:00:00,43,6,"rem.26739 entrego Juan B. Directo a idvanse",,1
879,490,22/08/2007 00:00:00,2016,4,"rem.439",,1
880,552,24/08/2007 00:00:00,88,6,"rem.26740 entrego Juan B. Directo a idvanse",,1
881,552,24/08/2007 00:00:00,799,6,"rem.26741 entrego Juan B. Directo a idvanse",,1
882,552,24/08/2007 00:00:00,125,6,"rem.26742 entrego Juan B. Directo a idvanse",,1
883,552,24/08/2007 00:00:00,284,6,"rem.26744 entrego Juan B. Directo a idvanse",,1
884,553,24/08/2007 00:00:00,550,6,"rem.26746 entrego Juan B. Directo a idvanse",,1
